X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER,SHAPE
-78.6970040023638,35.666369497215,4337122,10D8C2DC-15E0-B1E5-8A51E3137020AC26,SMITHFIELD'S CHICKEN'N BAR-B-Q,7911 FAYETTEVILLE RD,RALEIGH,NC,27603,35.66636244,-78.69700138,19196619151,
-78.657249745252,35.9052030000015,4337123,10E3B019-E45C-6A2B-B7A3DB9F3521FDF5,Poppy Seed Market,8801-107 Lead Mine RD,RALEIGH,NC,27615,35.9051959,-78.65724712,19198704997,
-78.8345457485372,35.7248800062685,4337124,10EF63F4-5056-A20B-FA2ABA1BD52A72BB,"XL SIDELINE, LLC",1016 INVESTMENT BLVD,APEX,NC,27502,35.72487295,-78.83454308,19193872955,
-78.6378502456415,35.7766031730885,4337125,108727C3-DF68-9215-BAE94296FF9EDA15,CLYDE COOPER'S BARBECUE,327 S WILMINGTON ST,RALEIGH,NC,27601,35.7765961,-78.63784764,19198327614,
-78.647305750978,35.8806502456013,4337126,11056374-899F-A798-6087829993B5179F,LATIN QUARTERS,7335 SIX FORKS  RD,RALEIGH,NC,27615,35.88064315,-78.64730313,19199008333,
-78.6251339160385,35.8184150778448,4337127,110E1E5C-A811-A68A-34B211CA88A71F77,Arby's #7814,2601 Wake Forest RD,RALEIGH,NC,27609,35.81840799,-78.62513131,19198326885,
-78.6787257569663,35.7844868384368,4337128,110FC29B-C6B5-2C82-4A376391A25D5009,CASE DINING HALL,240 JETER DR,RALEIGH,NC,27695,35.78447976,-78.67872314,19195152100,
-78.4736783383294,35.8000549940521,4337129,11162B11-B128-14FC-31E5CEB56293B170,WAFFLE HOUSE #1279,7605 KNIGHTDALE BLVD,KNIGHTDALE,NC,27545,35.80004791,-78.47367578,19192174112,
-78.6474959245787,35.7876630834891,4337130,11207,Brooklyn Heights,605 Glenwood AVE,RALEIGH,NC,27603,35.787656,-78.64749331,111111111111111,
-78.653339328999,35.7346523290179,4337131,11419,Los Tres Vaqueros #2,435 CHAPANOKE RD,RALEIGH,NC,27603,35.73464526,-78.65333672,111111111111111,
-78.7266806651294,35.8981100779748,4337132,1149E92F-113F-7D26-5A4FFD3E66E170B6,Arby's #6657,9221 Fairbanks RD,RALEIGH,NC,27613,35.89810298,-78.72667802,19196764034,
-78.5096203414207,35.9791288320946,4337133,11533,Backfins Crabhouse,110 S White  ST,WAKE FOREST,NC,27587,35.97912171,-78.50961776,111111111111111,
-78.5598243268947,35.9407623352116,4337134,11634540-F152-1361-31141526242A1DF3,Jumbo China,13200 Falls of Neuse RD,RALEIGH,NC,27614,35.94075522,-78.55982173,19198618858,
-78.6207236642621,35.7088939940184,4337135,116A52F7-1422-201B-19862EE247191797,Arby's #6335,1300 E 5th AVE,GARNER,NC,27529,35.70888693,-78.62072106,19196622241,
-78.7956404248074,35.7041249995654,4337136,116E4598-726F-F167-A6BCA48C0D11F8A9,MCDONALD'S #27548,3494 KILDAIRE FARM RD,CARY,NC,27518,35.70411794,-78.79563777,19193639960,
-78.8248066590536,35.6538156701312,4337137,1176893F-1422-201B-193949F379F53725,Quizno's,648 Holly Springs RD,HOLLY SPRINGS,NC,27540,35.65380862,-78.824804,111111111111111,
-78.7937624998149,35.5932799105163,4337138,117AA727-1100-178D-CBD6C473451776C6,AVIATOR SMOKEHOUSE,525 Broad  ST,FUQUAY VARINA ,NC,27526,35.59327288,-78.79375985,19195672337,
-78.7716666614607,35.5937314195464,4337139,11837200-AA38-6721-3BB117E0C1C4E631,MCDONALDS #28653,1409 MAIN ST,FUQUAY VARINA,NC,27526,35.59372439,-78.77166402,19195523190,
-78.834567661888,35.7954849216009,4337140,11877,Prestonwood Snack Bar,320 Prestonwood Pky,CARY,NC,27513,35.79547785,-78.83456499,111111111111111,
-78.6997661646663,35.6633719940568,4337141,118EAA48-8A96-11A0-B962115131B0B272,China Won,8109 Fayetteville RD,RALEIGH,NC,27603,35.66336494,-78.69976354,19196629799,
-78.7690251904549,35.830098573336,4337142,0F8E60EF-FA47-2FA8-36EBB349C4007C6F,FIREWURST,823 BASS PRO  LN,RALEIGH,NC,27513,35.83009149,-78.76902254,19192340822,
-78.588652888178,35.9083857991028,4337143,10127DC9-0238-9FD7-DCABFDBB56041886,UNCORKED,105-111 SHADOWLAWN DR,RALEIGH,NC,27614,35.90837869,-78.58865029,111111119198,
-78.7239566959876,35.6246439654758,4337144,10B98070-D0B7-842B-F98616B45457ED55,HWY 55 BURGERS SHAKES & FRIES,3421 N MAIN ST,FUQUAY VARINA,NC,27526,35.62463692,-78.72395407,111111111111111,
-78.7239566959876,35.6246439654758,4337145,10DD7DEB-1058-14BD-B40F144186CBE497,"HWY 55 BURGERS, SHAKES, &amp; FRIES",3421 N MAIN ST,FUQUAY VARINA,NC,27526,35.62463692,-78.72395407,19195673007,
-78.6469755755272,35.7836404186606,4337146,11048,Bruegger's Bagel Bakery #721,222-117 GLENWOOD AVE,RALEIGH,NC,27603,35.78363334,-78.64697296,111111111111111,
-78.6368961618527,35.7771778319477,4337147,11946,The Pour House Drink Stand,224 S BLOUNT ST,RALEIGH,NC,27601-1408,35.77717075,-78.63689355,111111111111111,
-78.7669202519327,35.7907864193877,4337148,119C7464-EC3A-5C90-BBB9FCF47C655585,HIMALAYAN NEPALI CUISINE,746 E CHATHAM ST,CARY,NC,27511,35.79077934,-78.7669176,19194660550,
-78.8099850737697,35.7853504972783,4337149,11080CC7-D654-1517-5E77B2CB01C523BF,THE CORNER TAVERN & GRILL,1303-03 NW MAYNARD RD,CARY,NC,27513,35.78534342,-78.80998241,1111111111919,
-78.5845512816709,35.8009239504997,4337150,11752,US AIRWAYS CLUB,2400 TERMINAL BLVD,RALEIGH,NC,27623,35.80091687,-78.58454869,111111111111111,
-78.8270582509772,35.790857581197,4337151,11931AC8-6E33-A8E2-B902FFB96B7A6CE9,BACK 9 PUB,4220 NW CARY PKY,CARY,NC,27513-8411,35.79085051,-78.82705558,19194623550,
-78.7645844994587,35.829900251775,4337152,11C40812-1060-9D6F-AE04129347F2A7D2,Umstead Hotel &amp; Spa Food Service,100 Woodland Pond,CARY,NC,27513,35.82989317,-78.76458185,19194474000,
-78.5801845058927,35.8581506650795,4337153,11CD9A77-E76D-8CE2-8AA8A9257DE58C0A,MONA PITA MEDITERRANEAN GRILL,5260 CAPITAL BLVD,RALEIGH,NC,27616,35.85814357,-78.58018191,19194316500,
-78.5760405928552,35.8660087543349,4337154,11CB05FB-BE0E-A9E2-6BD99AC14041D1A0,STARBUCKS #8529,5959 TRIANGLE TOWN  BLVD,RALEIGH,NC,27615,35.86600165,-78.576038,19197922227,
-78.6061353355792,35.6850101738518,4337155,11F12CBE-F016-1203-9B7713745444749C,"ANDY'S BURGERS, SHAKES, &amp; FRIES ",239 TIMBER DR,GARNER,NC,27529,35.68500311,-78.60613274,19197792111,
-78.8248066590536,35.6538156701312,4337156,11D0CE2D-E2A5-1083-AAB6D57A7DB50406,China Best,632 Holly Springs RD,HOLLY SPRINGS,NC,27540,35.65380862,-78.824804,111111111111111,
-78.846983580707,35.8185952453371,4337157,11FC3AFA-C459-B41F-DF7EA001D48E0030,Smithfield Chicken & Bar-B-Que #95,3578 Davis DR,MORRISVILLE,NC,27560,35.81858817,-78.84698091,19194682607,
-78.5084677543954,35.796797831918,4337158,1203FA0F-15C8-1394-17A014C9C61EB956,Chili's Grill and Bar #1183,6605 Knightdale BLVD,KNIGHTDALE,NC,27545,35.79679074,-78.50846518,19192610167,
-78.6760556645942,35.7783654968694,4337159,120A3868-5F88-9B27-A2D45882B8924B46,Ba-Da Wings,2161 Avent Ferry RD,RALEIGH,NC,27606,35.77835842,-78.67605304,19198323902,
-78.7045857490398,35.8255884968614,4337160,1211CBE6-5056-A20B-FA5CA1452FE9AB92,FIREHOUSE SUBS #1138,4111 ED DR,RALEIGH,NC,27612,35.82558141,-78.70458312,19197837102,
-78.8405721709031,35.8563856590409,4337161,120E1727-B993-681E-4AB17E70A66B85B9,DAILY GRIND,10970 CHAPEL HILL RD,MORRISVILLE,NC,27560,35.85637857,-78.8405695,19198648775,
-78.776044574709,35.5954961734173,4337162,12181BF3-E7D2-14C8-0862573E7432ACC7,Mt Fuji,1311 E Broad ST,FUQUAY VARINA,NC,27526,35.59548914,-78.77604193,19195571888,
-78.820858340583,35.7636499106941,4337163,121B4F3B-1289-AA2E-4A2513621F4F6FD8,Tangerine Cafe,2422 SW Cary PKY,CARY,NC,27513,35.76364284,-78.82085568,19194688688,
-78.8457632430885,35.8181280000214,4337164,1228358E-A6F1-1720-8C3FE2A44EB654E9,ANDYS BURGERS SHAKES &amp; FRIES,3504 DAVIS DR,MORRISVILLE,NC,27560,35.81812092,-78.84576057,19194650422,
-78.7805775003574,35.8047100058626,4337165,122ADDD3-FA95-14B2-02CED2760FF2C1E3,THE CARY CAFE,212 GRANDE HEIGHTS DR,CARY,NC,27513,35.80470293,-78.78057485,19194699415,
-78.8726121706305,35.7461900778836,4337166,122E691C-5056-A20B-FACF1B40502F3EAB,BELGIAN CAFE,1232 W WILLIAMS ST,APEX,NC,27502,35.74618301,-78.87260949,19193725128,
-78.3897263383902,35.7523201676719,4337167,12306CA5-5E18-9A9C-845686BB2BA12119,Ralph's Grocery &amp; Deli/Grill,2317 Eagle Rock RD,WENDELL,NC,27591,35.75231309,-78.38972381,19193662262,
-78.7443562456688,35.7644691619753,4337168,1232F0E3-5F90-F07F-45A9E7125C096F49,GYPSYS SHINY DINER,1550 BUCK JONES RD,CARY,NC,27511,35.76446209,-78.74435361,19194693663,
-78.6387702572825,35.7765925809155,4337169,12457BF5-F77C-2B3E-A94626CE00F16883,BITTERSWEET,16 E MARTIN ST,RALEIGH,NC,27601,35.7765855,-78.63876765,19199773829,
-78.6481548266968,35.7232419216365,4337170,1246C801-5056-A20B-FAF9F9185CF25974,BALI-HAI,1571 US 70 HWY W,GARNER,NC,27529,35.72323486,-78.64815222,19842005100,
-78.5795370084151,35.7672519223416,4337171,12551,Subway #2615,3416 POOLE RD,RALEIGH,NC,27610-2918,35.76724484,-78.57953442,111111111111111,
-78.7872386733366,35.7864921622082,4337172,1255DD46-5056-A20B-FADDB1395CF9919E,MATTHEWS HOUSE CAFE &amp; CATERING,317 W CHATHAM ST,CARY,NC,27511,35.78648509,-78.78723602,19194671944,
-78.7642856579678,35.7725120896654,4337173,12556,Shortie's Out of Sight Cafe,975 Walnut ST,RALEIGH,NC,27511,35.77250502,-78.76428301,111111111111111,
-78.6348259107251,35.7903620782492,4337174,12606D88-5056-A20B-FABC20ECA33DA0FC,STANDARD FOODS,205 E FRANKLIN ST,RALEIGH,NC,27604,35.790355,-78.6348233,19198184974,
-78.8237415000264,35.8557388325828,4337175,125E0F75-7254-92C5-785511D99C945655,Bojangles #37,1000 Claren CIR,MORRISVILLE,NC,27560,35.85573174,-78.82373883,19194607171,
-78.6974269196154,35.6650914135269,4337176,1261ED73-DBC1-8008-313493D0AD1D67F6,Jersey Mike's #3042,7949 Fayetteville RD,RALEIGH,NC,27603,35.66508436,-78.6974243,19196610111,
-78.873182077792,35.7452088265103,4337177,1261A27C-74C9-58B7-FB57ABED4608E338,Panda Express #1352,1000 Beaver Creek Commons DR,APEX,NC,27502,35.74520176,-78.8731794,19193626369,
-78.5475135840012,35.7926490002775,4337178,126B09EF-76C5-14C1-0924154CCC9CC60A,DQ Grill and Chill #41609,5260 New Bern AVE,RALEIGH,NC,27610,35.79264192,-78.547511,19197920127,
-78.5373483355154,35.9524806702183,4337179,12710175-CB1B-15ED-1D328B502B7A6011,"ANDY'S BURGERS, SHAKES, & FRIES",11216-106 CAPITAL BLVD,WAKE FOREST,NC,27587,35.95247355,-78.53734575,19195549747,
-78.6260668411301,35.8190904970962,4337180,126909A7-120F-101B-F94F10A74EC8B093,JUMBO CHINA,404-183 E SIX FORKS RD,RALEIGH,NC,27609-7869,35.81908341,-78.62606423,19195468858,
-78.8457632430885,35.8181280000214,4337181,127318E7-14CF-FBAF-4341170F855920B5,MORRISVILLE DELI,3524 DAVIS DR,MORRISVILLE,NC,27560,35.81812092,-78.84576057,19193803767,
-78.6114483268214,35.794231909912,4337182,1278E474-5BE8-6D81-E17BD3DD16826553,Lam's Garden Restaurant,1100-113 Raleigh BLVD,RALEIGH,NC,27610,35.79422483,-78.61144573,19198282118,
-78.6905471736828,35.7944502569064,4337183,127E751E-5056-A20B-FA5DA14C288A696F,WAFFLE HOUSE #378,3909 HILLSBOROUGH ST,RALEIGH,NC,27603,35.79444318,-78.69054455,19198331247,
,,4337184,12803,GORDON BIERSCH,2400 JOHN BRANTLEY BLVD,RDU AIRPORT,NC,27623,0,0,111111111111111,
-78.6465357483515,35.8805958268401,4337185,128FB42F-BD6D-1793-69A08B8D4A165612,NEW GRAND ASIA,7371 SIX FORKS  RD,RALEIGH,NC,27615,35.88058873,-78.64653313,111111111111111,
-78.6528089994893,35.7236200893991,4337186,12910F57-A907-9A8A-80BADC0952CDF83E,Zaxby's Restaurant,4150 FAYETTEVILLE RD,RALEIGH,NC,27603-3606,35.72361302,-78.65280639,19196617772,
-78.6514110930215,35.8980759217819,4337187,12903B17-7644-F0F5-407914433970878E,Chick-fil-A #1963,8661 Six Forks RD,RALEIGH,NC,27615,35.89806882,-78.65140847,19198486715,
-78.7820673349811,35.7733536706164,4337188,1291B65A-F78D-1574-DD8E1227B665051A,ATLAS CUISINE.,914 KILDAIRE FARM  RD,CARY,NC,27511-3923,35.7733466,-78.78206468,19193083306,
-78.8110026700398,35.7858173293698,4337189,1291FBA8-1805-186E-937613F25B65F04B,THE CORNER TAVERN &amp; GRILL,1301 NW MAYNARD  RD,CARY,NC,27513,35.78581026,-78.81100001,19194600088,
-78.7021004909502,35.8548831620496,4337190,12942085-5056-A20B-FAC88A7CCB887A1C,DOS TAQUITOS,6101 GLENWOOD AVE,RALEIGH,NC,27612,35.85487607,-78.70209786,19197873373,
-78.6929983328172,35.8167766592029,4337191,12A7AE02-5056-A20B-FACA72873B490B29,CHICK-FIL-A #03376,3770 LAKE BOONE TRL,RALEIGH,NC,27607,35.81676957,-78.69299571,19194202471,
-78.3262667513791,35.8212596650586,4337192,12C14274-1670-122A-ED39C62237E611D7,Good Taste Chinese Restaurant,532 W Gannon AVE,ZEBULON,NC,27597,35.82125257,-78.32626424,19194041218,
-78.8701665752095,35.7847563354015,4337193,12ACA07B-D946-A155-296C46706D556878,HIGHCRAFT BEER MARKET,2716 NC 55 HWY,CARY,NC,27519,35.78474926,-78.8701639,19192676593,
-78.8491882461186,35.8221865812368,4337194,12C959E9-5056-A20B-FA24A04FB308FEA0,FOOD LION #2196 DELI,3609 DAVIS DR,MORRISVILLE,NC,27560,35.8221795,-78.84918557,19194694195,
-78.7635232544541,35.7694742515124,4337195,12DAC2A0-BB25-CD7B-E93CD3E7AACF865E,Five Guys Burgers &amp; Fries #NC0144,712 SE Maynard RD,CARY,NC,27511,35.76946718,-78.76352061,19194677577,
-78.5327071591801,35.9859424187165,4337196,12ECC03D-5056-A20B-FA17359351256942,DON JULIO MEXICAN RESTAURANT,12516-104 CAPITAL BLVD,WAKE FOREST,NC,27587,35.98593529,-78.53270457,19842351537,
-78.8581179218893,35.8356325810213,4337197,12ED9BCB-D5EB-12F0-E885EF981BC94C01,Randy's Pizza,4129 Davis DR,MORRISVILLE,NC,27560,35.8356255,-78.85811524,19194683737,
-78.7805235002655,35.7876995026024,4337198,12EE94A7-6D9C-A367-8A5E958D9DA61E5C,Taipei Authentic Chinese Cuisine,121 E Chatham ST,CARY,NC,27511,35.78769243,-78.78052085,19193885885,
-78.5580717568616,35.7998119107586,4337199,12F1400E-9F85-E811-FE4BF2142DB73174,Kome Asian Cuisine,4551-130 New Bern AVE,RALEIGH,NC,27610,35.79980482,-78.55806917,19192126666,
-78.6681815867967,35.7880317481896,4337200,130627C8-98E5-6336-EEE66A3339962132,SHANGHAI EXPRESS,2502 HILLSBOROUGH ST,RALEIGH,NC,27607,35.78802467,-78.66817897,19197549797,
-78.5982388413334,35.8165973290959,4337201,12F1FA01-1465-87E8-1C2216229E77FD7E,WAFFLE HOUSE #725,2624 WESTINGHOUSE BLVD,RALEIGH,NC,27604-2471,35.81659024,-78.59823624,19198335954,
-78.8000746583939,35.581373077803,4337202,131239D2-5056-A20B-FA4BCE6F9D7A1C31,FAINTING GOAT BREWING COMPANY,330 S MAIN ST,FUQUAY-VARINA,NC,27526,35.58136605,-78.80007201,19193467915,
-78.5409796681745,35.9808837487009,4337203,13092C0D-1041-1333-F4A614B161E3451A,SUBWAY #3726,12233 CAPITAL BLVD,WAKE FOREST,NC,27587-6200,35.98087662,-78.54097708,19195568622,
-78.5658369128425,35.8569639218864,4337204,131DCD95-D982-714E-9BB092822FC23677,BODY OF CHRIST CHURCH DREAM CENTER,5616 FOX RD,RALEIGH,NC,27616,35.85695682,-78.56583432,19188721931,
-78.7838907575381,35.7887329938255,4337205,13160,Pure Gold Club Drink Stand,301 N HARRISON AVE,CARY,NC,27513-4557,35.78872592,-78.7838881,111111111111111,
-78.7069580866458,35.8254546705576,4337206,132C81F7-5056-A20B-FA4B44D5AD91B3E0,JERSEY MIKE'S #349,3201-139 EDWARDS MILL RD,RALEIGH,NC,27612,35.82544758,-78.70695545,19842025627,
-78.615580332705,35.8497909222033,4337207,1321AB74-CDE1-10B5-32C2F55CED375B39,Falls Tap Room,5009 FALLS OF NEUSE RD,RALEIGH,NC,27609,35.84978383,-78.61557773,111111111111111,
-78.6810780836808,35.8581509996865,4337208,133A8A6C-1657-ECA0-18E0DBA732B14C1E,Hardee's #1206,5601 Creedmoor RD,RALEIGH,NC,27612,35.85814391,-78.68107546,19197814332,
-78.7602590780519,35.773775832061,4337209,132F3B95-CD64-E049-186B124737A6CB4B,Pei Wei Asian Diner #0116,1107 -101 Walnut ST,CARY,NC,27511,35.77376876,-78.76025643,19193370050,
-78.6210833292179,35.7126113294342,4337210,1342994F-F0D9-139D-9056963F20F4E175,Hardee's #1189,100 Vandora Springs RD,GARNER,NC,27529,35.71260426,-78.62108073,19197727209,
-78.8093282517289,35.7848730000242,4337211,13447CB9-173A-16EC-D4AA19A5846F4252,BROOKLYN BOYS PIZZERIA,1260 NW Maynard RD,CARY,NC,27513,35.78486593,-78.80932559,19193193232,
-78.8723904968936,35.7437530057002,4337212,13455ACE-5056-A20B-FA4810913766BCE8,NOODLES &amp; COMPANY #866,1055 BEAVER CREEK COMMONS DR,APEX,NC,27502,35.74374594,-78.87238782,19193629153,
-78.8392124156351,35.6398833354092,4337213,1351D77D-1355-BFB3-400E6556F53D09DB,CHINA UNO,308  VILLAGE WALK  DR,HOLLY SPRINGS,NC,27540,35.63987629,-78.83920975,19195579888,
-78.642979407933,35.8371980783995,4337214,1344DC55-CF8A-11E1-BBB3CD48D7E7DB5B,Mura At North Hills,4121 Main At North Hills ST,RALEIGH,NC,27609,35.83719099,-78.64297679,19197817887,
-78.6824910839702,35.8985080061285,4337215,13541,Oliver Twist Tapas Lounge,8111-137 Creedmoor RD,RALEIGH,NC,27613,35.8985009,-78.68248846,111111111111111,
-78.533992340786,35.9489971677314,4337216,1355603A-14FD-8BF8-913CA2C79A0B279A,Arby's,2104 S Main ST,WAKE FOREST,NC,27587,35.94899005,-78.53398975,19195566724,
-78.4879664244441,35.795772586862,4337217,13588,LAS FINCAS,903 N SMITHFIELD RD,KNIGHTDALE,NC,27545,35.7957655,-78.48796386,111111111111111,
-78.8493555833151,35.6596654186718,4337218,13634463-5056-A20B-FA3153397BCF0080,CHILI'S GRILL &amp; BAR #1566,111 GRAND HILL PL,HOLLY SPRINGS,NC,27540,35.65965837,-78.84935292,19195577841,
-78.7997566677336,35.8300625032102,4337219,137E370F-5056-A20B-FAF49E65ECC1A07B,METLIFE 1 JUICE BAR,101 METLIFE WAY,CARY,NC,27513,35.83005542,-78.79975401,19199075617,
-78.7776442538272,35.5904816647547,4337220,138D98F4-1030-845B-81E4CC0174BD70E7,GOLDEN CHINA,1324 N MAIN ST,FUQUAY VARINA,NC,27526-2617,35.59047463,-78.77764161,19195529397,
-78.5598243268947,35.9407623352116,4337221,1376F467-5F3B-FDED-BEF8FD05579810FD,HAYASHI JAPANESE RESTAURANT,13200 NEW FALLS OF NUESE RD,RALEIGH,NC,27614,35.94075522,-78.55982173,19195540508,
-78.6691201593263,35.6720301620961,4337222,1396FDA8-1749-1448-B4D48A3C3364F60B,TAVERN ON THE GREEN,565 COMPETITION RD,RALEIGH,NC,27603,35.67202311,-78.66911755,19198966330,
-78.7014255754668,35.8579346648657,4337223,13A8F38F-C980-7D9D-2AB9F1C03FD64D9C,CAJUN CRAB HOUSE,6204-120 GLENWOOD  AVE,RALEIGH,NC,27612,35.85792757,-78.70142294,19197817599,
-78.7226657423322,35.7858632510293,4337224,13B29D63-E9F4-14C3-64C4A456644C7EFB,Hardee's #1207,5639 Hillsborough ST,RALEIGH,NC,27606,35.78585617,-78.72266311,19198590607,
-78.8457632430885,35.8181280000214,4337225,13D531F0-B946-12D6-78C3EC64AFE17A6D,Inchin's Bamboo Garden,3532 Davis DR,MORRISVILLE,NC,27560,35.81812092,-78.84576057,19194576705,
-78.8405318378168,35.8550732512542,4337226,13D53D00-12EA-1078-510F1377D1C7CE08,HYATT HOUSE FOODSERVICE,10962 CHAPEL HILL RD,MORRISVILLE,NC,27560,35.85506616,-78.84052916,19193885355,
-78.6567729974471,35.9042123296179,4337227,13BD246E-B337-12BD-FF1C160B344A80C4,New Eastern Buffet,9650 Strickland RD,RALEIGH,NC,27615,35.90420522,-78.65677038,19198486670,
-78.7837415867227,35.789956910744,4337228,13E63639-13DF-13EB-F1A0679523BCA5CF,Bosphorus Restaurant,329 N Harrison AVE,CARY,NC,27513,35.78994983,-78.78373893,19194601300,
-78.8248066590536,35.6538156701312,4337229,13DE1BDC-66EE-19C3-A0AC911834FBE245,CHINA BEST,632  HOLLY SPRINGS RD,HOLLY SPRINGS,NC,27540,35.65380862,-78.824804,19195770888,
-78.7749710026105,35.5937767544703,4337230,1401C278-9748-837E-882812F97DF7DD56,GOLDEN CORRAL # 2501,1420 E BROAD ST,FUQUAY VARINA,NC,27526,35.59376972,-78.77496836,19195527604,
-78.8112085807046,35.8045825805442,4337231,140C04E7-5056-A20B-FAACA5F5F308ED26,FOOD LION #1514 DELI,9567 CHAPEL HILL RD,MORRISVILLE,NC,27560,35.8045755,-78.81120592,19194621542,
-78.8204015776973,35.8571973353647,4337232,14290AB6-9B18-110B-1386154418D6B9B6,DELHI DARBAR INDIAN CUISINE,962 AIRPORT  BLVD,MORRISVILLE,NC,27560,35.85719025,-78.82039891,19194603339,
-78.6029301614586,35.8480250782558,4337233,142A516C-FB9F-8C80-B1E41398540DF636,Seoul Garden Restaurant,4701-131 Atlantic Ave,RALEIGH,NC,27604,35.84801798,-78.60292756,19198509984,
-78.621665254127,35.895113413565,4337234,1443BAB5-5056-A20B-FA5BB7DBD520C4BA,FRESH LEVANT BISTRO,8450-106 HONEYCUTT RD,RALEIGH,NC,27615,35.89510631,-78.62166264,19842003999,
-78.6452700748624,35.8815785868749,4337235,142BDAD2-5056-A20B-FA13F925919C6685,HERO'S PUB,7440-8 SIX FORKS RD,RALEIGH,NC,27615,35.88157149,-78.64526746,19197065750,
-78.6906254078062,35.8178759161351,4337236,144BBB6A-1098-124F-E31114C42F37FFB8,Chef Mario,2610 Wycliff RD,RALEIGH,NC,27607,35.81786883,-78.69062278,19197814141,
-78.6436385025648,35.730890162186,4337237,145,HOPE CAFE,201 TRYON RD,RALEIGH,NC,27603,35.73088309,-78.64363589,111111111111111,
-78.6056272546076,35.778716832428,4337238,145D0C97-5056-A20B-FAA5557BEDD1E7F5,HIBACHI ASIAN DINER,2004 NEW BERN AVE,RALEIGH,NC,27610,35.77870975,-78.60562466,19195941772,
-78.7642345897593,35.7899857546495,4337239,145D4445-6B40-1313-274E60C50A004F99,Taqueria Rancho Grande,1401 SE Maynard RD,CARY,NC,27511,35.78997868,-78.76423194,19194694245,
-78.6060870926784,35.850661909911,4337240,145C7578-103F-1307-94689E421D1F11D1,1705 Prime Catering and Events,1705 E Millbrook RD,RALEIGH,NC,27609,35.85065481,-78.60608449,19198502340,
-78.7835840868874,35.8035213348976,4337241,145F3FA2-C44C-B2CF-88D1A09CF0449CDD,KFC/Taco Bell #J120104,1011 N Harrison AVE,CARY,NC,27513,35.80351426,-78.78358143,19194676318,
-78.621201502503,35.7801671737307,4337242,14652A77-DED0-1FB3-A4C658ABB16C477E,KFC #J120100,1221 New Bern AVE,RALEIGH,NC,27610,35.78016009,-78.6211989,19198287460,
-78.8378990026007,35.711431826621,4337243,14699CE7-16EA-107F-5785A741541502FF,WAFFLE HOUSE #1302,1417 E WILLIAMS ST,APEX,NC,27539-7700,35.71142477,-78.83789634,19193639137,
-78.8465250004334,35.8211240780397,4337244,146ADAE0-AAC4-D8A1-E80B7560649D44ED,TRA'LI,3107 GRACE PARK  DR,MORRISVILLE,NC,27560,35.821117,-78.84652233,19196519083,
-78.803540245328,35.6044686703832,4337245,14762D8A-5056-A20B-FAC4F220A8E856C0,HARDEE'S #1655,1560 N BROAD ST,FUQUAY-VARINA,NC,27526,35.60446164,-78.8035376,19195529772,
-78.5988844943037,35.7457138322949,4337246,597EC433-5056-A20F-9E687AB721B77C3D,Oak City Fish and Chips,"2822 New Birch Dr, Ste 102",RALEIGH,NC,27610,35.74570676,-78.5988819,13365871852,
-78.3093603354198,35.8913245811344,4337247,0C41A1B2-5056-A20F-9EBB24178B08DAA3,Zebulon Country Club,2424 Pearces RD,ZEBULON,NC,27597,35.89131747,-78.30935782,19192698311,
-78.5266050750325,35.9527306588873,4337248,36438DBC-B339-92E3-2F5ABA5931586B38,First Watch Daytime Cafe #580,2808-105 Rogers RD,WAKE FOREST,NC,27587,35.95272354,-78.52660249,19195695763,
-78.8270716674191,35.8510241733745,4337249,BFB86FED-5056-A20B-FA09804E823B019E,GODAVARI TRULY SOUTH INDIAN,100-108 JERUSALEM DR,MORRISVILLE,NC,27560,35.85101709,-78.827069,19192346950,
-78.8377419223116,35.6408199216014,4337250,C155A714-EB50-845E-A330C8704310E525,Tropical Smoothie Cafe,409 Village Walk DR,HOLLY SPRINGS,NC,27540,35.64081288,-78.83773926,19195867130,
-78.8581179218893,35.8356325810213,4337251,A6262398-5056-A20B-FA0147698C0065F1,TWO GUYS GRILLE,4149 Davis DR,MORRISVILLE,NC,27560,35.8356255,-78.85811524,19194629336,
-78.7272889195059,35.9056446703417,4337252,9EC4C9D0-AE3B-CB27-94F9CEC42B09A147,Publix 1551 Deli,9640 Leesville RD,Raleigh,NC,27613,35.90563757,-78.72728628,19198483480,
-78.8457632430885,35.8181280000214,4337253,35E40826-C3B4-F542-20B205C92E611D91,BUNS BARN,3524 DAVIS DR,MORRISVILLE,NC,27560,35.81812092,-78.84576057,,
-78.761558991788,35.745606167671,4337254,42088ABF-FC8E-65E2-7D955D7C892346D2,KEBAB SKEWER,6446 TRYON RD,CARY,NC,27511,35.7455991,-78.76155635,19193221535,
-78.7956428293973,35.7059701675131,4337255,816A0E76-5056-A20F-9ED1102146AE3B43,FRIDA'S PATIO MEXICAN CUISINE,3470 KILDAIRE FARM RD,CARY,NC,27518,35.70596311,-78.79564018,19192679477,
-78.6274840056764,35.8129345805322,4337256,D9FD89D5-5056-A20F-9E072A9DAE127B53,Venture Pizza,2320 Bale ST,RALEIGH,NC,27608,35.81292749,-78.6274814,19192149871,
