,NAME,ADDRESS,CITY,STATE,PHONE_NUMBER
2998,Pizza Hut #9214,2026 KILDAIRE FARM ROAD,CARY,NC,19198517777.0
2999,CiCi's Pizza #248,683-F Cary Town BLVD,CARY,NC,111111111111111.0
3000,UNCLE MADDIO'S,7157 O'KELLY CHAPEL ROAD,CARY,NC,19192345447.0
3001,HOLIDAY INN EXPRESS HOTEL & SUITES BREAKFAST,3741 THISTLE DOWN  DR,RALEIGH,NC,19198540001.0
3002,RED BOWL ASIAN BISTRO,6360 PLANTATION CENTER  DR,RALEIGH,NC,19197909222.0
3003,NANTUCKET GRILL,1145  FALLS RIVER AVE,RALEIGH,NC,19198701955.0
3004,ROSALINI'S,6210 ROGERS  RD,ROLESVILLE,NC,19194531466.0
3005,PDQ #506,6305 FALLS OF NEUSE RD,RALEIGH,NC,19198031171.0
3006,FIREWURST,1377  KILDAIRE FARM RD,CARY,NC,19195353677.0
3007,CARLIE C'S DELI #810,507 W GANNON AVE,ZEBULON,NC,19192694111.0
3008,GARIBALDI TRATTORIA PIZZA E PASTA,900 N MAIN ST,FUQUAY VARINA,NC,19195528865.0
3009,ASA GRILL,7617 POOLE RD,RALEIGH,NC,19192619052.0
3010,CARY LAKESIDE CAFE,7000 WESTON PKY,CARY,NC,19193775214.0
3011,TASTY BEVERAGE CO,327 W DAVIE ST,RALEIGH,NC,19198282789.0
3012,SNACK SHOP,4101 NC-HWY 55,CARY,NC,19193808403.0
3013,SMITHFIELD'S CHICKEN'N Bar-B-Q,7304 KNIGHTDALE  BLVD,KNIGHTDALE,NC,19198651905.0
3014,Brooklyn Heights,605 Glenwood AVE,RALEIGH,NC,111111191923.0
3015,618 BISTRO &amp; LOUNGE,4035-115 LAKE BOONE  TRL,RALEIGH,NC,19197879100.0
3016,CHEF OF INDIA,748 E CHATHAM ST,CARY,NC,19194667273.0
3017,MCDONALD'S #2510,3710 WESTERN BLVD,RALEIGH,NC,19198337882.0
3018,Daniels,818 N Main ST,FUQUAY VARINA,NC,19195528868.0
3019,CHIPOTLE #1659,2316 HILLSBOROUGH ST,RALEIGH,NC,19195761894.0
3020,MCDONALD'S #1044,703 W PEACE ST,RALEIGH,NC,19198339875.0
3021,TOBACCO ROAD,222 GLENWOOD AVE,RALEIGH,NC,19198323688.0
3022,SITTI BY NEOMONDE,137 S WILMINGTON  ST,RALEIGH,NC,19192394070.0
3023,TILTED KILT PUB &amp; EATERY,4516 FALLS OF NEUSE RD,RALEIGH,NC,
3024,HILTON GARDEN INN RESTAURANT,6412 CAPITAL  BLVD,RALEIGH,NC,19198765650.0
3025,Zaxby's,8812 HARVEST OAKS  DR,RALEIGH,NC,19198478151.0
3026,Kick Back Jack's,1405 GARNER STATION  BLVD,GARNER,NC,19198035068.0
3027,HIBACHI SUSHI,3217 AVENT FERRY RD,RALEIGH,NC,19192339119.0
3028,China Fu,1121-103 Falls River AVE,RALEIGH,NC,19198660009.0
3029,APEX BEVERAGE CO,800 W WILLIAMS ST,APEX,NC,19193679414.0
3030,PHARAOH'S @ THE MUSEUM,5 EDENTON  ST,RALEIGH,NC,
3031,Wendy's,8050 Ten Ten RD,RALEIGH,NC,19193298224.0
3032,JUMBO CHINA,4424 FAYETTEVILLE RD,RALEIGH,NC,19197798858.0
3033,Sosta Cafe,130 E Davie ST,RALEIGH,NC,19198331006.0
3034,CORNERSTONE,603  GLENWOOD AVE,RALEIGH,NC,
3035,JOSE AND SONS,327 W DAVIE ST,RALEIGH,NC,19197550556.0
3036,San Lorenzo,411-112 FAYETTEVILLE ST.,RALEIGH,NC,19198388700.0
3037,MY WAY TAVERN,301  W CENTER ST,HOLLY SPRINGS,NC,19192852142.0
3038,Flights Restaurant-Raleigh Renaissance,4100 MAIN AT NORTH HILLS  ST,RALEIGH,NC,19192781285.0
3039,THE OAKZ,"510 GLENWOOD  AVE , STE. 10",RALEIGH,NC,19199776690.0
3040,HARRIS TEETER #422 DELI,120-100 ST ALBANS  DR,RALEIGH,NC,19197814165.0
3041,Taqueria El Toro #1,3615 JUNCTION  BLVD,RALEIGH,NC,19197738172.0
3042,JASON'S DELI #890,2400 JOHN BRANTLEY  BLVD,MORRISVILLE,NC,19198404378.0
3043,LATIN QUARTER,7335 SIX FORKS  RD,RALEIGH,NC,19199008333.0
3044,New China Restaurant,949 N Harrison AVE,CARY,NC,19193809382.0
3045,CAROLINA VINTAGES,2400 JOHN BRANTLEY BLVD,RALEIGH,NC,19198400506.0
3046,TWISTED FORK,3751-170 SUMNER BLVD,RALEIGH,NC,19197922535.0
3047,SUBWAY #40395 (WALMART),7016 GB ALFORD HWY,HOLLY SPRINGS,NC,19195674612.0
3048,HIBACHI &amp; CO,708  N JUDD PKY,FUQUAY VARINA,NC,19195528899.0
3049,Z PIZZA CARY,96 Cornerstone DR,CARY ,NC,19194659009.0
3050,MELLOW MUSHROOM,4300 NW CARY PKY,CARY,NC,19194637779.0
3051,COMFORT SUITES OF CARY FOOD SERVICE,350 ASHEVILLE AVE,CARY,NC,19198524318.0
3052,NC JAPAN EXPRESS,9660 FALLS OF NEUSE  RD,RALEIGH,NC,19198461684.0
3053,Greek Fiesta,3904 Western BLVD,RALEIGH,NC,19198330100.0
3054,Wake Zone Espresso,6108 Old Jenks  RD,APEX,NC,19192674622.0
3055,Subway #3262,1813 N Harrison AVE,CARY,NC,19196781191.0
3056,Kangaroo #3635/Subway,4402 Ten Ten RD,CARY,NC,19193637650.0
3057,STARBUCKS #16019,9441 STRICKLAND RD,RALEIGH,NC,19198454566.0
3058,Old Bar,861 W Morgan ST,RALEIGH,NC,111111111111111.0
3059,Super Wok,1401-L SE Maynard RD,CARY,NC,19193888338.0
3060,GRILL 57,4202 FAYETTEVILLE RD,RALEIGH,NC,19197795757.0
3061,ARCHIBALD'S TAVERN,5160 SUNSET LAKE RD,APEX,NC,19193632378.0
3062,IRIS,2110 BLUE RIDGE RD,RALEIGH,NC,19196646834.0
3063,PIOLA,141-100 PARK AT NORTH HILLS ST,RALEIGH,NC,19197588059.0
3064,Zoe's Kitchen at North Hills,141-112 PARK AT NORTH HILLS ST,RALEIGH,NC,19197872820.0
3065,HARRIS TEETER #236 STARBUCKS,7145  O'KELLY CHAPEL RD,CARY,NC,19194659432.0
3066,CAFE BUONGIORNO'S,3607 FALLS RIVER AVE,RALEIGH,NC,19198967459.0
3067,CAFE BUONGIORNO'S B,1300 FALLS RIVER AVE,RALEIGH,NC,
3068,THE HAT RACK (RED HAT 9TH FLOOR),100 E DAVIE ST,RALEIGH,NC,19193013062.0
3069,Buffalo Wild Wings #439,121 Grand Hill PL,HOLLY SPRINGS,NC,19195770450.0
3070,JASMIN MEDITERRANEAN BISTRO,1718 WALNUT ST,CARY,NC,19194691112.0
3071,JERSEY MIKES SUBS #3132,2712 HILLSBOROUGH ST,RALEIGH,NC,19196153157.0
3072,EURO CAFE,2101' S MAIN ST,WAKE FOREST,NC,19197615002.0
3073,MOE'S SOUTHWEST GRILL #838,770  W WILLIAMS ST,APEX,NC,19193030061.0
3074,INDOOR GREENS MINI GOLF AND CAFE,1951 HIGH HOUSE RD,CARY,NC,19198251818.0
3075,"HWY 55 BURGERS, SHAKES, &amp; FRIES",6613 FALLS OF NEUSE  RD,RALEIGH,NC,19193292711.0
3076,PHO SUPER 9,6401 TRIANGLE PLANTATION DR,RALEIGH,NC,19198781599.0
3077,Tacos Estilo Hidalgo #3 y Pupuseria,404 W CHATHAM ST,CARY,NC,19194608662.0
3078,Ajisai Japanese Fusion,427 Woodburn Road,RALEIGH,NC,19198319907.0
3079,MY PLACE,2108 S MAIN ST,RALEIGH,NC,19197615009.0
3080,Solas/Bia,419 GLENWOOD AVE,RALEIGH,NC,19197550755.0
3081,QUIZNO'S,2028 KILDAIRE FARM RD,CARY,NC,19198540099.0
3082,SASSOOL,1347 KILDAIRE FARM RD,CARY,NC,19193005586.0
3083,THE PIZZA DUDE,1763 W Williams ST,APEX,NC,19193036686.0
3084,DUNKIN DONUTS #306810,3209 S WILMINGTON ST,RALEIGH,NC,19198385255.0
3085,TAIPEI CAFE,9825-G CHAPEL HILL RD,MORRISVILLE,NC,19193805868.0
3086,RESCO MINI MART,7200-A OLD STAGE RD,RALEIGH,NC,19197797610.0
3087,MCDONALD'S #34347,9698 FALLS OF NEUSE RD,RALEIGH,NC,19198455502.0
3088,PENN STATION #260,6301  FALLS OF NEUSE RD,RALEIGH,NC,19198966871.0
3089,Mahoney's Pub,6490 Tryon RD,CARY,NC,19193222509.0
3090,DUNKIN DONUTS #337301,4415 FALLS OF NEUSE RD,RALEIGH,NC,19198769700.0
3091,GREEK FIESTA,9660 FALLS OF NEUSE RD,RALEIGH,NC,19198488666.0
3092,La Quinta Inn &amp; Suites Foodservice,2610 WESTINGHOUSE BLVD,RALEIGH,NC,19198210888.0
3093,AU BON PAIN CAFE #254,3000 NEW BERN AVE,RALEIGH,NC,19192509510.0
3094,SMITHFIELD'S CHICKEN N BAR-B-QUE,1440 E BROAD ST,FUQUAY VARINA,NC,19195572400.0
3095,BACK IN THE DAY CAFE,3470 KILDAIRE FARM  RD,CARY,NC,19192676389.0
3096,TOPPERS PIZZA,1710 CENTER ST,APEX,NC,111111111111111.0
3097,THE FICTION KITCHEN,428 SE DAWSON ST,RALEIGH,NC,19198314177.0
3098,ASHEE ETHIOPIAN CUISINE LLC,904 NE MAYNARD RD,CARY,NC,19194630435.0
3099,PIGGLY WIGGLY #3 DELI,507 W GANNON AVE,ZEBULON,NC,19192694111.0
3100,SHEETZ #481,505 WENDELL  BLVD,WENDELL,NC,19193659032.0
3101,FLASHBACKS SPORTSBAR &amp; LOUNGE,4004 CAPITAL BLVD,RALEIGH,NC,19197479406.0
3102,HYATT PLACE,710 CORPORATE CENTER DR,RALEIGH,NC,19192332205.0
3103,ON THE BORDER,1102 WALNUT ST,CARY,NC,19194395030.0
3104,SLICE OF N. Y. PIZZA,1016  Shoppes at Midway,KNIGHTDALE,NC,19192619478.0
3105,ALL STAR PIZZA,2822 NEW BIRCH DR,RALEIGH,NC,19198034611.0
3106,NC SUBS &amp; PIZZA,590 E CHATHAM ST,CARY,NC,19193770364.0
3107,PAISAN'S,1275 NW MAYNARD RD,CARY,NC,19193883033.0
3108,Mi Rancho Mexican Restaurant,2549 S SAUNDERS ST,RALEIGH,NC,19198360807.0
3109,TOOKIE'S GRILL,1322 5TH AVE,GARNER,NC,19193691247.0
3110,PEAK OF THE VINE,115 N SALEM ST,APEX,NC,19193725850.0
3111,TSA CAFE,6501 MOUNT HERMAN RD,RALEIGH,NC,19848722233.0
3112,THE GARDEN ON MILLBROOK,2400 E MILLBROOK RD,RALEIGH,NC,19197908900.0
3113,MOE'S #100810,8111-101 CREEDMOOR RD,RALEIGH,NC,19198030542.0
3114,THAIPHOON BISTRO,301 S GLENWOOD AVE,RALEIGH,NC,19197204034.0
3115,JUBALA COFFEE,2100-100 HILLSBOROUGH ST,RALEIGH,NC,19197921767.0
3116,DELHI DARBAR INDIAN CUISINE,962 AIRPORT  BLVD,MORRISVILLE,NC,19194603339.0
3117,CAROLINA SUSHI &amp; ROLL,5951-107 POYNER VILLAGE PKY,RALEIGH,NC,19199815835.0
3118,TASTE OF CHINA,6209 ROCK QUARRY RD,RALEIGH,NC,19197732285.0
3119,PROVENANCE,120 E MARTIN ST,RALEIGH,NC,19842695211.0
3120,ALBARAKA DELI AND GRILL,3815 HILLSBOROUGH ST,RALEIGH,NC,19198385155.0
3121,CHINA STAR,6109-110 ROCK QUARRY RD,RALEIGH,NC,19199774678.0
3122,PIZZA HUT #9215,301-105 N SALEM ST,APEX,NC,19192674517.0
3123,HAVELI FINE INDIAN CUISINE,962B AIRPORT  BLVD,MORRISVILLE,NC,19194603339.0
3124,CAVE 1912,1912 BERNARD ST,RALEIGH,NC,19199776834.0
3125,MOD PIZZA MILLBROOK,2071-103 W MILLBROOK RD,RALEIGH,NC,19199873668.0
3126,CREMA AT CITY PLAZA,421 FAYETTEVILLE ST,RALEIGH,NC,19198347279.0
3127,CYPRESS OF RALEIGH CLUBHOUSE,8801 CYPRESS LAKES DR,RALEIGH,NC,111111919870.0
3128,Sonic Drive-In #5639,1240 N Arendell AVE,ZEBULON,NC,111111111111111.0
3129,J. Betski's,10 W Franklin ST,RALEIGH,NC,19198337999.0
3130,BUFFALO WILD WINGS #206,6700 KNIGHTDALE BLVD,KNIGHTDALE,NC,19192172559.0
3131,Subway# 34670,1709 Lake Wheeler RD,RALEIGH,NC,19198284231.0
3132,QDOBA MEXICAN GRILL #203,3101-102 EDWARDS MILL  RD,RALEIGH,NC,19197819220.0
3133,BOJANGLES #45,900 S MAIN ST,ROLESVILLE,NC,19194536241.0
3134,The Starbar,1731 Trawick RD,RALEIGH,NC,19192313535.0
3135,MCDONALD'S #32956,8031 OLD WAKE FOREST RD,RALEIGH,NC,19198787173.0
3136,Buffalo Brothers,4025-100 Lake Boone  Trail,RALEIGH,NC,19197824949.0
3137,JD'S GRILL,400 SOUTHTOWN CIR,ROLESVILLE,NC,19195569100.0
3138,SUBWAY,5410 Six Forks Rd,RALEIGH,NC,19198701782.0
3139,HANGOVER GRILL,2908 HILLSBOROUGH ST,RALEIGH,NC,19198346611.0
3140,Brixx Briercreek,8511 Briercreek PKY,RALEIGH,NC,19192460640.0
3141,NAZARA INDIAN BISTRO,1945 HIGH HOUSE RD,CARY,NC,19196945353.0
3142,BRIXX WOOD FIRED PIZZA #4000,402 Oberlin  RD,RALEIGH,NC,19197239370.0
3143,FAIRE,2130 CLARK AVENUE,RALEIGH,NC,19193073583.0
3144,LELI'S DINER,3325-109 ROGERS ROAD,WAKE FOREST,NC,19192631377.0
3145,SKYZONE,2101 WESTINGHOUSE BLVD.,RALEIGH,NC,19199484450.0
3146,DUNKIN DONUTS/BASKIN ROBBINS #339085,2727 CAPITAL BLVD,RALEIGH,NC,19198759092.0
3147,BLACKFINN AMERIPUB,3201 VILLAGE MARKET PLACE,MORRISVILLE,NC,19194683808.0
3148,DUNKIN DONUTS #348417,3817 WESTERN BLVD,RALEIGH,NC,19198586501.0
3149,La Buena Vida,1388 Kildaire Farm Rd,Cary,NC,19196783449.0
3150,CAFE' SAGE @ HOLIDAY INN - CARY,5630  DILLARD DR,CARY,NC,19198511220.0
3151,Sonic Drive-In,109 Jones Franklin RD,RALEIGH,NC,111111111111111.0
3152,King's Barcade &amp; Neptune's Parlor,14 W. Martin ST,RALEIGH,NC,19198967063.0
3153,JIMMY JOHNS # 1027,8005-120 BRIER CREEK PKY,RALEIGH,NC,19198065616.0
3154,NINA'S WING CORNER,877 E GANNON AVE,ZEBULON,NC,19192692111.0
3155,Trali Irish Pub,10370 Moncreiffe,RALEIGH,NC,19195444141.0
3156,Mar-Y-Sol,4020-108 Capital BLVD,RALEIGH,NC,19194310505.0
3157,PORT CITY JAVA NELSON,2801 FOUNDERS DR,RALEIGH,NC,19195150458.0
3158,Monkey Joes,1747 Walnut ST,CARY,NC,19194617171.0
3159,BRUEGGERS BAGELS #3698,2302  HILLSBOROUGH ST,RALEIGH,NC,19198287105.0
3160,Wild Wing Cafe,7900 Brier Creek PKY,RALEIGH,NC,19199572000.0
3161,BLUE MANGO INDIAN CUISINE,222 GLENWOOD AVE,RALEIGH,NC,19193222760.0
3162,SUBWAY #54848 @ WALMART,1057 E BROAD ST,FUQUAY VARINA,NC,19195220026.0
3163,CHICK-FIL-A #2850,2000  CAMERON ST,RALEIGH,NC,19198211155.0
3164,DUNKIN DONUTS - BASKIN ROBBINS #334786,5265 SIX FORKS RD,RALEIGH,NC,19195711303.0
3165,Subway #42679,10300 Chapel Hill RD,MORRISVILLE,NC,19194691985.0
3166,Smokey's Shack,10800 Chapel Hill RD,MORRISVILLE,NC,19194691724.0
3167,Wang's Kitchen,6300-114 Creedmoor RD,RALEIGH,NC,19198468820.0
3168,FAMOUS TOASTERY,316 COLONADES WAY,CARY,NC,19196551971.0
3169,Q CAFE,801 SAS CAMPUS DRIVE,CARY,NC,19195310610.0
3170,BON APPETIT @ CITRIX,120 S. WEST STREET,RALEIGH,NC,19195825557.0
3171,ZAXBY's,1341 N MAIN ST,FUQUAY VARINA,NC,19195523981.0
3172,FIRST WATCH #515,6109 GLENWOOD AVE.,RALEIGH,NC,19197893347.0
3173,Southern Foodservice Charter,4200 PARAMOUNT  PKY,MORRISVILLE,NC,19194607304.0
3174,UNVINE'D WINE BAR &amp; TOPAS,201 W CHATHAM ST,CARY,NC,19194810881.0
3175,TERRACE DINING ROOM/TERRACE SNACK BAR,1509  Main Campus DR,RALEIGH,NC,19195154343.0
3176,THE HOP YARD,1141 FALLS RIVER AVE.,RALEIGH,NC,19199710631.0
3177,SHUCKERS OYSTER BAR &amp; GRILL,510-100 GLENWOOD AVE.,RALEIGH,NC,19193078087.0
3178,FIREHOUSE SUBS #785,7901-133 FALLS OF NEUSE ROAD,RALEIGH,NC,19193220384.0
3179,LENOVO BUILDING 7 CAFE,7001 DEVELOPMENT DRIVE,MORRISVILLE,NC,19192378701.0
3180,Bojangles #42,840 E Chatham ST,CARY,NC,19194677030.0
3181,LENOVO BUILDING 8 CAFETERIA,8001 DEVELOPMENT DRIVE,MORRISVILLE,NC,19192378600.0
3182,Umstead Hotel &amp; Spa Pool Bar,100 Woodland Pond DR,CARY,NC,19194474190.0
3183,MCDONALDS #13824,101 TIMBER DR,GARNER,NC,19196629804.0
3184,MIRAGE,400-110 N WEST ST,RALEIGH,NC,19198322915.0
3185,LA VOLTA,411-112 FAYETTEVILLE  ST,RALEIGH,NC,19198388700.0
3186,HAMPTON INN RDU,1010 AIRPORT  BLVD,MORRISVILLE,NC,19194621620.0
3187,THE BRUNCH BOX,10970 CHAPEL HILL  RD,MORRISVILLE,NC,19193807276.0
3188,CAFE CATURRA,432 WOODBURN RD,RALEIGH,NC,111111111111111.0
3189,Bruegger's Bagel Bakery #93-0683,8211 Brier Creek PKY,RALEIGH,NC,19194848262.0
3190,RIVER PUB,10940 RAVEN RIDGE  RD,RALEIGH,NC,19199008302.0
3191,FOX &amp; HOUND SPORTS TAVERN # 65077,4158  MAIN @ NORTH HILLS 111 ST,RALEIGH,NC,19197814495.0
3192,SAINT JACQUES FRENCH CUISINE,6112 FALLS OF NEUSE RD,RALEIGH,NC,19198622770.0
3193,GINGER ASIAN CUISINE,2048 KILDAIRE FARM RD,CARY,NC,19198598998.0
3194,THE MATTHEWS HOUSE,317 W CHATHAM ST,CARY,NC,19194671944.0
3195,DUNKIN DONUTS #351164,210 E SIX FORKS  RD,RALEIGH,NC,19198197039.0
3196,CITY BARBECUE,1305 KILDAIRE FARM RD,RALEIGH,NC,19194395191.0
3197,SCHLOTZSKY'S,906 US 64 HWY W,APEX,NC,19194629481.0
3198,North Carolina End Zone Cafe,3601 New Bern AVE,RALEIGH,NC,19192128000.0
3199,FATTOUSH,781 CENTER ST.,APEX,NC,
3200,BRAVOS PIZZERIA,9 N MAIN ST,WENDELL,NC,19193656065.0
3201,FIRST WATCH #517,6320-130 CAPITAL BLVD.,RALEIGH,NC,19199008355.0
3202,3 OLIVES PIZZA &amp; DELI,800-103 S. NEW HOPE ROAD,RALEIGH,NC,19192500733.0
3203,EARTH FARE #145 CAFE,951 MORRISVILLE PKWY.,MORRISVILLE,NC,19193882389.0
3204,FIVE GUYS 1710,1121 PARKSIDE MAIN ST.,CARY,NC,19193800450.0
3205,NOODLES 865,1120 PARKSIDE MAIN ST.,CARY,NC,19194660900.0
3206,DOMINO'S #4464,4112-120 PLEASANT VALLEY ROAD,RALEIGH,NC,19197835500.0
3207,BRIXX 700,1111 PARKSIDE MAIN ST.,CARY,NC,19199234731.0
3208,THE LODGE AT WAKE FOREST #5647,1151 S Main ST,WAKE FOREST,NC,19195548768.0
3209,TACOS Y PUPUSAS LAS MARIAS,1600-107 RONALD DR,RALEIGH,NC,19197901999.0
3210,TRAIN STATION SPORTS BAR &amp; GRILL,301 - C  N HARRISON AVE,CARY,NC,19194812442.0
3211,WAFFLE HOUSE #1161,3703 NEW BERN AVE,RALEIGH,NC,19192311292.0
3212,Fresca Cafe' and Gelato,302  Colonades Way,CARY,NC,19198518171.0
3213,The Big Easy ,222 Fayetteville ST,RALEIGH,NC,19198326082.0
3214,CAPI'S,2700 REGENCY Pky,CARY,NC,19194680084.0
3215,ABLE KARAOKE BAR &amp; GRILL,6446 TRYON RD,CARY,NC,19196963699.0
3216,CHINA MOON,7983 FAYETTEVILLE RD,RALEIGH,NC,19196617778.0
3217,The Factory (at Goodnight's),851  W Morgan ST,RALEIGH,NC,19198285233.0
3218,Elements (at Goodnight's),861 W Morgan  ST,RALEIGH,NC,19198285233.0
3219,Chick-fil-A of Knightdale,6711 Knightdale BLVD,KNIGHTDALE,NC,19192176981.0
3220,SiP Bistro,128 BASS LAKE RD,HOLLY SPRINGS,NC,19197627143.0
3221,The Alley,2512 Hillsborough ST,RALEIGH,NC,19198323533.0
3222,FIREHOUSE SUBS #0528,100 WRENN DR,CARY,NC,19195358502.0
3223,KIWI CAFE &amp; SMOOTHIES,11211 GALLERIA AVE,RALEIGH,NC,19195705001.0
3224,THE LEMON TREE SHOPPING CAFE,113 S WHITE  ST,WAKE FOREST,NC,19195785808.0
3225,HAMPTON INN &amp; SUITES FOOD SERVICE,1516 RALPH STEPHENS RD,HOLLY SPRINGS,NC,19195527610.0
3226,BABA GHANNOUJ MEDITERRANEAN BISTRO,2468  WALNUT ST,CARY,NC,19192330907.0
3227,TIJUANA FLATS #155,151 SE CARY  PKY,RALEIGH,NC,19194686328.0
3228,SPARIANS,141-120 PARK AT NORTH HILLS ST,RALEIGH,NC,111111111111111.0
3229,EAST COAST WINGS &amp; GRILL #19,1945 HIGH HOUSE RD,CARY,NC,19196501667.0
3230,DICKEY'S BARBECUE #387,2001 C WIDEWATERS PKY,KNIGHTDALE,NC,19192667072.0
3231,Hampton Inn &amp; Suites Brier Creek Foodservice,8021 Arco Corporate  DR,RALEIGH,NC,19194840500.0
3232,SUBWAY #1570,220 E MARTIN ST,RALEIGH,NC,19198284930.0
3233,FILIPINO EXPRESS RESTAURANT,"3601 CAPITAL BLVD, STE 101",RALEIGH,NC,19198766911.0
3234,HIBACHI CHINA 88,239 Timber Drive,GARNER,NC,19842025880.0
3235,COURTNEY'S NY BAGEL &amp; DELI,929 HERITAGE LAKE  RD,WAKE FOREST,NC,19194531043.0
3236,SMOOTHIE U,2600 FOUNDER DR,RALEIGH,NC,19195130809.0
3237,LONGLEAF CAFE,201 CABELA DRIVE,GARNER,NC,19842042200.0
3238,IHOP #3487,3001 HILLSBOROUGH ST,RALEIGH,NC,19198274497.0
3239,COURTHOUSE DELI,316 FAYETTEVILLE ST.,RALEIGH,NC,
3240,HUNGRY HOWIES PIZZA,1904 NW MAYNARD RD,CARY,NC,19192341380.0
3241,STARBUCKS #23309,1015 PARKSIDE MAIN ST.,CARY,NC,19194668062.0
3242,POSITALIA ITALIAN EATERY,9211-107 BRIER CREEK PKY,RALEIGH,NC,19199088094.0
3243,UPPER CRUST PIE & BAKERY,8450-106 HONEYCUTT RD,RALEIGH,NC,19199008360.0
3244,SUSHI O,222-117 GLENWOOD AVE,RALEIGH,NC,19198388868.0
3245,IHOP #3331,7471 SIX FORKS RD,RALEIGH,NC,19198474467.0
3246,MAIN STREET GRILLE,1318 S MAIN ST,WAKE FOREST,NC,19195541564.0
3247,LA TAQUERIA,973 E BROAD ST,FUQUAY VARINA,NC,19194555069.0
3248,PHO &amp; CRAWFISH 79,3310 CAPITAL  BLVD,RALEIGH,NC,19198787898.0
3249,PITA BON,1207 KILDAIRE FARM ROAD,CARY,NC,19194681605.0
3250,PIZZA SHACK,5621 LOUISBURG RD,RALEIGH,NC,19198725400.0
3251,Two Guys Grille,4149 Davis DR,MORRISVILLE,NC,19194629336.0
3252,Captain Stanley's Seafood,3333 S Wilmington ST,RALEIGH,NC,19197797878.0
3253,ARBY'S #6151,6308  CAPITAL BLVD,RALEIGH,NC,19199546185.0
3254,TAVERN ON THE GREEN,565 COMPETITION RD,RALEIGH,NC,19199778094.0
3255,BIRYANI MAXX,590 E. CHATHAM ST.,CARY,NC,19193770346.0
3256,Five Guys Famous Burgers and Fries of Knightdale,1018 Shoppes At Midway Dr.,KNIGHTDALE,NC,19192666664.0
3257,Golden Corral #2485,11016 Capital BLVD,WAKE FOREST,NC,19195702808.0
3258,New Japan Express,225 Shenstone BLVD,GARNER,NC,19197710708.0
3259,T. MAC,309 COLONADES WAY,CARY,NC,19199878619.0
3260,FULL MOON OYSTER BAR,1600 VILLAGE MARKET PL,MORRISVILLE,NC,19193789524.0
3261,HARRIS TEETER #430 STARBUCKS,885 WALNUT ST,CARY,NC,19194814251.0
3262,GREEK GARDEN,124 N. SALEM ST.,APEX,NC,19199049647.0
3263,PHO 919 VIETNAMESE CUISINE,3504 DAVIS DRIVE,MORRISVILLE,NC,19193770318.0
3264,THE CORNER TAVERN &amp; GRILL,2016 CREEKSIDE LANDING  DR,APEX,NC,19193039415.0
3265,CAFE ANAR,108 FACTORY SHOPS DR,MORRISVILLE,NC,19196595768.0
3266,SCHIANO'S PIZZA PASTA WINGS,948 GATEWAY COMMONS CIRCLE,WAKE FOREST,NC,19192639177.0
3267,DUNKIN DONUT BASKIN ROBBINS #344467,800 PERRY RD,APEX,NC,19193035800.0
3268,QDOBA MEXICAN GRILL #383,2222 WALNUT  ST,CARY,NC,19198541212.0
3269,Costco Wholesale #645 Food Court,2838 Wake Forest RD,RALEIGH,NC,19197552816.0
3270,Five Guys (Stonecreek) #0161,1856 Boulderstone WAY,CARY,NC,19194651936.0
3271,BURGER FI,2052 RENAISSANCE PARK PL,CARY,NC,19196598700.0
3272,QDOBA MEXICAN GRILL #215,1005 BEAVER CREEK COMMONS,APEX,NC,19193628737.0
3273,Sunny's Diner,8710-104 GLENWOOD AVE,RALEIGH,NC,19197877715.0
3274,MANHATTAN CAFE - BAGEL & BAKERY,970 HIGH HOUSE RD,CARY,NC,19193195225.0
3275,Garner Polar Ice House,103 NEW RAND RD,GARNER,NC,19198617465.0
3276,TRIANGLE MINI MART,10420 CHAPEL HILL  RD,MORRISVILLE,NC,19194691720.0
3277,CHINA CARY,2972 Kildaire Farm RD,CARY,NC,19193635688.0
3278,TROPICAL PICKEN CHICKEN,2010 S MAIN ST,WAKE FOREST,NC,19194356812.0
3279,LA MEXICANITA #2,225 N ARENDELL AVE,ZEBULON,NC,19192692236.0
3280,Which Wich? #280,413 WOODBURN RD,RALEIGH,NC,19198339424.0
3281,BIDA MANDA,222 S BLOUNT ST,RALEIGH,NC,19198299999.0
3282,CROSSROADS STADIUM 20 UNIT #1874,501 CAITBOO AVE,CARY,NC,19198160220.0
3283,JERSEY MIKES #3131,6176 FALLS OF NEUSE RD,RALEIGH,NC,19198707827.0
3284,ANNAS PIZZERIA,138 S MAIN ST,FUQUAY VARINA,NC,19192852497.0
3285,KLARA'S RESTAURANT,2418 HILLSBOROUGH ST,RALEIGH,NC,19196151391.0
3286,LOWES FOODS #185 DELI,1845 AVERSBORO RD,GARNER,NC,19197799907.0
3287,HAMPTON INN WAKE FOREST HOT BREAKFAST,12318 WAKE UNION CHURCH RD,WAKE FOREST,NC,19195540222.0
3288,Max's Pizza &amp; Grill,5609 Creedmoor RD,RALEIGH,NC,19197836565.0
3289,South Wilmington St. Center,1420 S Wilmington ST,RALEIGH,NC,111111111111111.0
3290,BISTRO IN THE PARK,201 HARRISON OAKS BLVD,CARY,NC,19196771840.0
3291,Capital Cabaret,6713 Mt Herman  RD,MORRISVILLE,NC,111111111919.0
3292,JAMAICAN GRILLE,5500 Atlantic Springs  RD,RALEIGH,NC,19198730200.0
3293,Sultan Kabob House,3933 Western  BLVD,RALEIGH,NC,19198522223.0
