Date,HumidityMax,HumidityAvg,HumidityMin
2006-12-02,71.0,50.5,32.0
2006-12-03,93.0,71.9,40.0
2006-12-04,93.0,52.0,22.0
2006-12-05,81.0,55.1,26.0
2006-12-06,83.0,61.6,34.0
2006-12-07,86.0,52.9,28.0
2006-12-08,65.0,40.8,25.0
2006-12-09,84.0,52.1,20.0
2006-12-10,63.0,41.2,19.0
2006-12-11,70.0,44.4,15.0
2006-12-12,88.0,55.8,21.0
2006-12-13,96.0,75.9,58.0
2006-12-14,100.0,79.3,45.0
2006-12-15,93.0,78.9,43.0
2006-12-16,93.0,62.5,26.0
2006-12-17,89.0,63.6,36.0
2006-12-18,97.0,68.9,31.0
2006-12-19,93.0,72.3,52.0
2006-12-20,89.0,63.9,32.0
2006-12-21,79.0,67.8,50.0
2006-12-22,96.0,86.9,71.0
2006-12-23,100.0,88.9,64.0
2006-12-24,97.0,69.5,36.0
2006-12-25,100.0,92.5,71.0
2006-12-26,100.0,79.9,54.0
2006-12-27,79.0,58.9,34.0
2006-12-28,92.0,65.5,31.0
2006-12-29,92.0,70.6,39.0
2006-12-30,93.0,69.4,46.0
2006-12-31,86.0,63.5,47.0
2007-01-01,94.0,87.3,54.0
2007-01-02,89.0,61.8,38.0
2007-01-03,96.0,73.8,44.0
2007-01-04,90.0,79.0,61.0
2007-01-05,100.0,88.6,78.0
2007-01-06,100.0,81.5,53.0
2007-01-07,96.0,88.1,62.0
2007-01-08,96.0,62.7,32.0
2007-01-09,79.0,52.5,30.0
2007-01-10,72.0,48.4,28.0
2007-01-11,84.0,55.3,27.0
2007-01-12,86.0,71.5,56.0
2007-01-13,97.0,76.9,53.0
2007-01-14,93.0,71.3,44.0
2007-01-15,90.0,72.5,55.0
2007-01-16,84.0,63.4,41.0
2007-01-17,59.0,44.6,31.0
2007-01-18,100.0,84.2,56.0
2007-01-19,100.0,65.2,31.0
2007-01-20,75.0,46.0,24.0
2007-01-21,96.0,69.0,41.0
2007-01-22,100.0,92.0,86.0
2007-01-23,96.0,75.3,46.0
2007-01-24,96.0,67.5,39.0
2007-01-25,85.0,52.3,32.0
2007-01-26,72.0,43.7,20.0
2007-01-27,61.0,40.2,22.0
2007-01-28,64.0,46.1,34.0
2007-01-29,49.0,36.5,26.0
2007-01-30,58.0,46.0,29.0
2007-01-31,51.0,37.9,23.0
2007-02-01,96.0,79.0,38.0
2007-02-02,100.0,90.9,73.0
2007-02-03,75.0,49.0,26.0
2007-02-04,72.0,43.0,26.0
2007-02-05,39.0,29.8,24.0
2007-02-06,49.0,36.7,26.0
2007-02-07,55.0,41.5,28.0
2007-02-08,64.0,34.0,12.0
2007-02-09,65.0,33.6,16.0
2007-02-10,56.0,29.9,11.0
2007-02-11,53.0,33.6,17.0
2007-02-12,77.0,57.5,32.0
2007-02-13,96.0,85.5,71.0
2007-02-14,97.0,74.0,43.0
2007-02-15,55.0,41.6,24.0
2007-02-16,63.0,39.5,25.0
2007-02-17,74.0,44.8,26.0
2007-02-18,69.0,41.9,25.0
2007-02-19,65.0,40.7,26.0
2007-02-20,72.0,53.1,35.0
2007-02-21,93.0,70.8,39.0
2007-02-23,41.0,26.8,14.0
2007-02-24,51.0,27.8,12.0
2007-02-25,100.0,78.2,25.0
2007-02-26,100.0,80.6,44.0
2007-02-27,93.0,58.4,26.0
2007-02-28,70.0,47.8,26.0
2007-03-01,88.0,70.5,59.0
2007-03-02,94.0,55.6,12.0
2007-03-03,65.0,34.4,14.0
2007-03-04,57.0,39.8,29.0
2007-03-05,64.0,35.6,18.0
2007-03-06,55.0,31.5,13.0
2007-03-07,73.0,52.8,23.0
2007-03-08,73.0,52.0,29.0
2007-03-09,76.0,53.7,28.0
2007-03-10,93.0,64.1,36.0
2007-03-11,93.0,51.0,13.0
2007-03-12,79.0,52.4,29.0
2007-03-13,89.0,55.9,26.0
2007-03-14,77.0,51.5,30.0
2007-03-15,72.0,54.8,34.0
2007-03-16,94.0,89.8,73.0
2007-03-17,89.0,53.9,31.0
2007-03-18,72.0,42.9,22.0
2007-03-19,75.0,48.0,26.0
2007-03-20,68.0,52.3,35.0
2007-03-21,64.0,52.3,43.0
2007-03-22,86.0,64.9,42.0
2007-03-23,86.0,60.4,35.0
2007-03-24,83.0,58.0,31.0
2007-03-25,87.0,57.0,35.0
2007-03-26,87.0,67.7,44.0
2007-03-27,90.0,64.3,37.0
2007-03-28,93.0,66.5,37.0
2007-03-29,90.0,77.0,53.0
2007-03-30,96.0,55.6,20.0
2007-03-31,68.0,54.0,42.0
2007-04-01,90.0,69.3,50.0
2007-04-02,94.0,68.8,29.0
2007-04-03,93.0,55.2,22.0
2007-04-04,93.0,54.3,24.0
2007-04-05,49.0,33.5,23.0
2007-04-06,69.0,41.8,23.0
2007-04-07,93.0,54.2,21.0
2007-04-08,67.0,38.0,21.0
2007-04-09,73.0,42.6,23.0
2007-04-10,73.0,42.9,22.0
2007-04-11,96.0,79.5,43.0
2007-04-12,94.0,68.2,19.0
2007-04-13,71.0,41.0,26.0
2007-04-14,68.0,46.3,31.0
2007-04-15,94.0,87.7,76.0
2007-04-16,71.0,38.9,26.0
2007-04-17,59.0,38.7,28.0
2007-04-18,86.0,60.6,40.0
2007-04-19,83.0,67.5,47.0
2007-04-20,93.0,60.0,30.0
2007-04-21,93.0,53.6,15.0
2007-04-22,71.0,42.3,20.0
2007-04-23,71.0,44.0,26.0
2007-04-24,72.0,55.0,39.0
2007-04-25,84.0,58.0,33.0
2007-04-26,75.0,57.8,43.0
2007-04-27,94.0,71.3,45.0
2007-04-28,78.0,51.7,33.0
2007-04-29,64.0,46.3,24.0
2007-04-30,89.0,51.1,23.0
2007-05-01,67.0,42.7,24.0
2007-05-02,70.0,50.9,34.0
2007-05-03,84.0,73.1,59.0
2007-05-04,94.0,84.7,74.0
2007-05-05,93.0,81.4,67.0
2007-05-07,82.0,47.0,24.0
2007-05-08,94.0,71.8,43.0
2007-05-10,100.0,82.0,49.0
2007-05-11,93.0,67.5,38.0
2007-05-12,97.0,87.3,65.0
2007-05-13,100.0,77.8,46.0
2007-05-14,93.0,55.5,25.0
2007-05-15,86.0,57.1,38.0
2007-05-16,84.0,62.0,42.0
2007-05-17,93.0,71.9,58.0
2007-05-18,88.0,70.1,49.0
2007-05-19,93.0,57.8,26.0
2007-05-20,80.0,47.7,19.0
2007-05-21,80.0,52.8,31.0
2007-05-22,75.0,59.5,45.0
2007-05-23,87.0,54.7,31.0
2007-05-24,93.0,56.4,31.0
2007-05-25,87.0,58.3,34.0
2007-05-26,87.0,56.5,32.0
2007-05-27,81.0,52.8,30.0
2007-05-28,87.0,56.1,28.0
2007-05-29,90.0,59.1,30.0
2007-05-30,87.0,56.3,31.0
2007-05-31,73.0,53.0,34.0
2007-06-01,75.0,53.2,32.0
2007-06-02,94.0,67.0,43.0
2007-06-03,94.0,90.5,84.0
2007-06-04,90.0,63.3,38.0
2007-06-05,90.0,59.4,34.0
2007-06-06,93.0,63.6,31.0
2007-06-07,73.0,56.0,35.0
2007-06-08,91.0,65.6,38.0
2007-06-09,94.0,65.7,41.0
2007-06-10,93.0,65.9,40.0
2007-06-11,90.0,72.1,51.0
2007-06-12,100.0,74.5,37.0
2007-06-13,97.0,84.2,57.0
2007-06-14,94.0,80.0,64.0
2007-06-15,86.0,70.2,50.0
2007-06-16,97.0,73.4,54.0
2007-06-17,96.0,65.1,32.0
2007-06-18,90.0,59.4,31.0
2007-06-19,87.0,59.4,33.0
2007-06-20,94.0,83.1,49.0
2007-06-21,100.0,67.0,28.0
2007-06-22,93.0,66.8,33.0
2007-06-23,93.0,65.3,38.0
2007-06-24,87.0,66.3,43.0
2007-06-25,93.0,72.8,46.0
2007-06-26,94.0,68.9,38.0
2007-06-27,96.0,73.0,52.0
2007-06-28,87.0,69.9,49.0
2007-06-29,97.0,75.3,48.0
2007-06-30,94.0,76.4,48.0
2007-07-01,93.0,55.8,31.0
2007-07-02,84.0,57.5,37.0
2007-07-03,84.0,60.6,41.0
2007-07-04,75.0,53.9,39.0
2007-07-05,87.0,56.8,36.0
2007-07-06,90.0,58.1,37.0
2007-07-07,90.0,64.3,33.0
2007-07-08,90.0,65.5,37.0
2007-07-09,91.0,66.3,38.0
2007-07-10,94.0,81.5,50.0
2007-07-11,97.0,77.3,44.0
2007-07-13,93.0,61.3,43.0
2007-07-14,97.0,71.9,36.0
2007-07-15,84.0,66.0,45.0
2007-07-16,87.0,65.8,44.0
2007-07-17,94.0,70.7,40.0
2007-07-18,100.0,81.4,53.0
2007-07-19,93.0,66.7,47.0
2007-07-20,84.0,63.0,41.0
2007-07-21,70.0,53.9,34.0
2007-07-22,87.0,56.4,31.0
2007-07-23,84.0,56.2,34.0
2007-07-24,84.0,58.5,36.0
2007-07-25,84.0,60.2,38.0
2007-07-26,87.0,61.5,38.0
2007-07-27,94.0,75.9,41.0
2007-07-28,93.0,80.8,53.0
2007-07-29,96.0,72.3,43.0
2007-07-30,94.0,79.9,53.0
2007-07-31,94.0,77.9,45.0
2007-08-01,93.0,63.3,34.0
2007-08-02,93.0,60.7,32.0
2007-08-03,91.0,64.9,42.0
2007-08-04,93.0,65.8,37.0
2007-08-05,91.0,61.3,31.0
2007-08-06,91.0,66.1,37.0
2007-08-07,87.0,61.8,37.0
2007-08-08,94.0,61.8,37.0
2007-08-09,87.0,58.3,33.0
2007-08-10,88.0,64.8,32.0
2007-08-11,90.0,76.2,59.0
2007-08-12,94.0,64.5,33.0
2007-08-13,79.0,51.3,28.0
2007-08-14,76.0,44.4,17.0
2007-08-15,88.0,61.8,28.0
2007-08-16,90.0,63.4,34.0
2007-08-17,94.0,69.6,41.0
2007-08-18,78.0,48.1,28.0
2007-08-19,84.0,60.1,37.0
2007-08-20,82.0,52.3,26.0
2007-08-21,90.0,58.2,24.0
2007-08-22,93.0,70.1,45.0
2007-08-23,94.0,78.5,54.0
2007-08-24,87.0,65.3,43.0
2007-08-25,90.0,62.1,38.0
2007-08-26,93.0,73.9,36.0
2007-08-27,96.0,78.0,46.0
2007-08-28,93.0,63.3,36.0
2007-08-29,83.0,62.6,43.0
2007-08-30,79.0,65.6,49.0
2007-08-31,90.0,61.3,36.0
2007-09-01,84.0,61.1,36.0
2007-09-02,90.0,54.3,28.0
2007-09-03,86.0,55.9,33.0
2007-09-04,84.0,55.4,28.0
2007-09-05,90.0,52.8,27.0
2007-09-06,78.0,55.5,36.0
2007-09-07,90.0,62.3,36.0
2007-09-08,84.0,53.8,28.0
2007-09-09,90.0,54.9,20.0
2007-09-10,76.0,46.9,23.0
2007-09-11,85.0,51.0,23.0
2007-09-12,76.0,50.0,27.0
2007-09-13,90.0,67.2,34.0
2007-09-14,96.0,84.4,65.0
2007-09-15,96.0,68.4,29.0
2007-09-16,69.0,51.8,34.0
2007-09-17,83.0,57.9,29.0
2007-09-18,93.0,63.5,35.0
2007-09-19,90.0,76.3,62.0
2007-09-20,94.0,84.7,57.0
2007-09-21,97.0,87.5,67.0
2007-09-22,94.0,78.1,42.0
2007-09-23,97.0,67.2,39.0
2007-09-24,94.0,64.3,36.0
2007-09-25,90.0,61.7,38.0
2007-09-26,93.0,64.2,35.0
2007-09-27,97.0,65.3,39.0
2007-09-28,87.0,51.1,23.0
2007-09-29,71.0,46.6,26.0
2007-09-30,90.0,57.3,26.0
2007-10-01,90.0,63.6,36.0
2007-10-02,97.0,76.8,50.0
2007-10-03,100.0,81.7,57.0
2007-10-04,94.0,77.3,51.0
2007-10-05,96.0,87.5,74.0
2007-10-06,96.0,87.1,62.0
2007-10-07,100.0,77.3,40.0
2007-10-08,96.0,67.1,37.0
2007-10-09,87.0,59.9,29.0
2007-10-10,93.0,53.6,0.0
2007-10-11,78.0,42.5,27.0
2007-10-12,82.0,52.3,29.0
2007-10-13,82.0,54.8,27.0
2007-10-14,86.0,57.0,26.0
2007-10-15,93.0,61.2,32.0
2007-10-16,93.0,66.4,40.0
2007-10-17,93.0,62.9,39.0
2007-10-18,97.0,84.5,58.0
2007-10-19,94.0,82.5,60.0
2007-10-20,97.0,63.2,23.0
2007-10-21,93.0,58.0,23.0
2007-10-22,83.0,62.1,0.0
2007-10-23,93.0,75.3,56.0
2007-10-24,94.0,89.7,82.0
2007-10-25,97.0,93.7,88.0
2007-10-26,100.0,95.3,93.0
2007-10-27,100.0,80.6,46.0
2007-10-28,90.0,69.3,52.0
2007-10-29,89.0,60.6,30.0
2007-10-30,93.0,68.4,29.0
2007-10-31,93.0,75.1,48.0
2007-11-01,96.0,68.8,36.0
2007-11-02,67.0,49.0,39.0
2007-11-03,82.0,57.3,26.0
2007-11-04,86.0,60.5,25.0
2007-11-05,93.0,53.3,25.0
2007-11-06,55.0,38.9,16.0
2007-11-07,79.0,50.8,31.0
2007-11-08,82.0,60.3,34.0
2007-11-09,86.0,58.7,33.0
2007-11-10,89.0,66.1,39.0
2007-11-11,96.0,71.9,39.0
2007-11-12,86.0,69.2,45.0
2007-11-13,80.0,63.9,41.0
2007-11-14,92.0,67.1,42.0
2007-11-15,94.0,69.1,38.0
2007-11-16,73.0,50.9,27.0
2007-11-17,92.0,55.5,26.0
2007-11-18,86.0,59.0,36.0
2007-11-19,93.0,74.5,53.0
2007-11-20,96.0,85.4,56.0
2007-11-21,93.0,67.3,34.0
2007-11-22,72.0,61.1,45.0
2007-11-23,57.0,43.0,28.0
2007-11-24,78.0,58.0,29.0
2007-11-25,97.0,68.3,0.0
2007-11-26,100.0,94.9,88.0
2007-11-27,94.0,66.6,38.0
2007-11-28,82.0,54.7,28.0
2007-11-29,93.0,69.5,35.0
2007-11-30,86.0,40.5,17.0
2007-12-01,89.0,48.0,18.0
2007-12-02,82.0,64.1,44.0
2007-12-03,97.0,60.1,18.0
2007-12-04,55.0,37.4,25.0
2007-12-05,62.0,43.9,30.0
2007-12-06,69.0,48.3,24.0
2007-12-07,73.0,60.0,39.0
2007-12-08,83.0,64.6,45.0
2007-12-09,90.0,72.5,57.0
2007-12-10,93.0,74.8,45.0
2007-12-11,96.0,79.0,55.0
2007-12-12,93.0,74.7,45.0
2007-12-13,87.0,72.1,48.0
2007-12-14,89.0,61.8,36.0
2007-12-15,96.0,84.2,76.0
2007-12-16,100.0,76.2,38.0
2007-12-17,64.0,46.3,32.0
2007-12-18,82.0,51.8,27.0
2007-12-19,92.0,66.8,47.0
2007-12-20,96.0,65.7,34.0
2007-12-21,89.0,71.7,63.0
2007-12-22,86.0,79.9,68.0
2007-12-23,94.0,87.9,75.0
2007-12-24,86.0,56.2,28.0
2007-12-25,92.0,62.9,35.0
2007-12-26,96.0,86.5,74.0
2007-12-27,93.0,78.7,57.0
2007-12-28,93.0,80.3,60.0
2007-12-29,94.0,86.2,73.0
2007-12-30,100.0,91.9,84.0
2007-12-31,100.0,74.7,34.0
2008-01-01,85.0,50.9,21.0
2008-01-02,54.0,39.9,31.0
2008-01-03,68.0,45.0,27.0
2008-01-04,84.0,52.1,25.0
2008-01-05,56.0,45.3,23.0
2008-01-06,80.0,61.0,40.0
2008-01-07,93.0,72.2,45.0
2008-01-08,100.0,82.1,53.0
2008-01-09,83.0,68.7,37.0
2008-01-10,93.0,72.3,43.0
2008-01-11,94.0,76.5,54.0
2008-01-12,71.0,59.9,47.0
2008-01-13,89.0,70.7,60.0
2008-01-14,92.0,59.8,29.0
2008-01-15,78.0,48.8,21.0
2008-01-16,72.0,47.8,30.0
2008-01-17,93.0,81.5,45.0
2008-01-18,96.0,88.3,61.0
2008-01-19,96.0,88.0,65.0
2008-01-20,92.0,52.8,23.0
2008-01-21,53.0,38.0,22.0
2008-01-22,97.0,72.9,49.0
2008-01-23,100.0,80.8,48.0
2008-01-24,100.0,69.3,30.0
2008-01-25,58.0,41.5,27.0
2008-01-26,64.0,44.2,29.0
2008-01-27,78.0,58.6,33.0
2008-01-28,88.0,58.8,29.0
2008-01-29,65.0,42.1,27.0
2008-01-30,89.0,47.4,18.0
2008-01-31,56.0,36.3,20.0
2008-02-01,100.0,83.2,40.0
2008-02-02,96.0,67.7,36.0
2008-02-03,89.0,58.5,25.0
2008-02-04,80.0,62.8,38.0
2008-02-05,100.0,79.8,46.0
2008-02-06,84.0,66.4,50.0
2008-02-07,63.0,40.6,26.0
2008-02-08,82.0,59.7,33.0
2008-02-09,70.0,45.3,25.0
2008-02-10,47.0,28.0,19.0
2008-02-11,34.0,22.6,13.0
2008-02-12,93.0,67.7,39.0
2008-02-13,97.0,91.4,76.0
2008-02-14,93.0,64.7,38.0
2008-02-15,85.0,56.7,33.0
2008-02-16,68.0,55.9,44.0
2008-02-17,81.0,73.2,60.0
2008-02-18,94.0,64.5,24.0
2008-02-19,79.0,44.9,23.0
2008-02-20,76.0,48.4,26.0
2008-02-21,82.0,50.1,34.0
2008-02-22,100.0,96.2,87.0
2008-02-23,100.0,87.3,56.0
2008-02-24,89.0,70.4,49.0
2008-02-25,97.0,70.7,42.0
2008-02-26,94.0,82.7,59.0
2008-02-27,67.0,44.5,32.0
2008-02-28,63.0,43.1,27.0
2008-02-29,69.0,44.4,27.0
2008-03-01,65.0,36.0,14.0
2008-03-02,59.0,38.5,21.0
2008-03-03,83.0,62.3,35.0
2008-03-04,94.0,80.0,64.0
2008-03-05,90.0,57.5,39.0
2008-03-06,79.0,58.3,36.0
2008-03-07,100.0,94.5,77.0
2008-03-08,100.0,71.9,40.0
2008-03-09,64.0,41.0,23.0
2008-03-10,85.0,48.8,26.0
2008-03-11,89.0,54.6,32.0
2008-03-12,71.0,42.6,21.0
2008-03-13,83.0,48.4,24.0
2008-03-14,59.0,42.0,23.0
2008-03-15,100.0,75.8,42.0
2008-03-16,100.0,68.8,36.0
2008-03-17,73.0,44.5,24.0
2008-03-18,72.0,55.2,36.0
2008-03-19,93.0,73.1,50.0
2008-03-20,84.0,42.0,17.0
2008-03-21,76.0,36.3,17.0
2008-03-22,71.0,45.9,21.0
2008-03-23,70.0,43.5,25.0
2008-03-24,83.0,64.6,41.0
2008-03-25,89.0,50.9,26.0
2008-03-26,62.0,40.7,25.0
2008-03-27,61.0,42.3,25.0
2008-03-28,75.0,53.9,38.0
2008-03-29,87.0,67.8,52.0
2008-03-30,93.0,78.9,49.0
2008-03-31,100.0,93.4,88.0
2008-04-01,100.0,80.7,54.0
2008-04-02,90.0,54.0,31.0
2008-04-03,93.0,66.1,39.0
2008-04-04,100.0,87.7,69.0
2008-04-05,97.0,90.3,77.0
2008-04-06,97.0,89.7,82.0
2008-04-07,93.0,84.3,72.0
2008-04-08,90.0,75.2,58.0
2008-04-09,90.0,75.0,47.0
2008-04-10,97.0,70.0,40.0
2008-04-11,96.0,67.4,44.0
2008-04-12,94.0,71.7,59.0
2008-04-13,83.0,49.3,31.0
2008-04-14,79.0,60.9,47.0
2008-04-15,86.0,46.5,20.0
2008-04-16,85.0,44.4,16.0
2008-04-17,71.0,41.0,15.0
2008-04-18,83.0,43.0,17.0
2008-04-19,64.0,51.2,35.0
2008-04-20,96.0,82.4,46.0
2008-04-21,100.0,81.8,49.0
2008-04-22,94.0,83.3,65.0
2008-04-23,93.0,80.4,52.0
2008-04-24,97.0,69.0,36.0
2008-04-25,93.0,63.6,40.0
2008-04-26,83.0,62.8,41.0
2008-04-27,94.0,80.2,54.0
2008-04-28,100.0,90.6,75.0
2008-04-29,86.0,55.3,32.0
2008-04-30,89.0,56.6,30.0
2008-05-01,74.0,52.8,37.0
2008-05-02,83.0,58.8,40.0
2008-05-03,86.0,60.1,42.0
2008-05-04,87.0,58.1,36.0
2008-05-05,93.0,69.3,49.0
2008-05-06,97.0,65.2,29.0
2008-05-07,86.0,58.0,31.0
2008-05-08,94.0,80.0,64.0
2008-05-09,94.0,73.9,45.0
2008-05-10,96.0,68.2,34.0
2008-05-11,94.0,86.8,75.0
2008-05-12,89.0,76.2,58.0
2008-05-13,93.0,60.6,32.0
2008-05-14,90.0,62.8,42.0
2008-05-15,93.0,76.0,60.0
2008-05-16,94.0,80.7,56.0
2008-05-17,83.0,57.2,37.0
2008-05-18,93.0,72.8,46.0
2008-05-19,93.0,59.2,30.0
2008-05-20,97.0,70.1,51.0
2008-05-21,97.0,66.3,33.0
2008-05-22,93.0,61.6,31.0
2008-05-23,89.0,61.3,37.0
2008-05-24,87.0,62.3,40.0
2008-05-25,93.0,61.6,32.0
2008-05-26,81.0,55.2,39.0
2008-05-27,84.0,63.3,48.0
2008-05-28,94.0,86.4,70.0
2008-05-29,89.0,59.0,33.0
2008-05-30,87.0,66.2,49.0
2008-05-31,90.0,72.7,53.0
2008-06-01,93.0,71.9,40.0
2008-06-02,93.0,62.7,37.0
2008-06-03,81.0,59.5,43.0
2008-06-04,88.0,67.3,44.0
2008-06-05,88.0,61.6,33.0
2008-06-06,87.0,61.0,36.0
2008-06-07,85.0,57.7,29.0
2008-06-08,81.0,58.3,33.0
2008-06-09,82.0,56.9,32.0
2008-06-10,73.0,51.7,32.0
2008-06-11,76.0,56.3,39.0
2008-06-12,89.0,63.6,46.0
2008-06-13,81.0,50.8,26.0
2008-06-14,87.0,63.9,39.0
2008-06-15,94.0,80.0,43.0
2008-06-16,93.0,59.0,30.0
2008-06-17,94.0,58.8,20.0
2008-06-18,77.0,45.3,22.0
2008-06-19,83.0,47.7,20.0
2008-06-20,83.0,57.5,27.0
2008-06-21,93.0,77.9,46.0
2008-06-23,93.0,70.8,40.0
2008-06-24,93.0,57.3,28.0
2008-06-25,81.0,53.8,30.0
2008-06-26,87.0,57.3,30.0
2008-06-27,76.0,59.4,35.0
2008-06-28,84.0,58.8,31.0
2008-06-29,94.0,66.9,39.0
2008-06-30,100.0,76.6,42.0
2008-07-01,78.0,57.6,39.0
2008-07-02,90.0,56.7,30.0
2008-07-03,73.0,54.3,34.0
2008-07-04,93.0,65.9,34.0
2008-07-05,94.0,84.0,63.0
2008-07-06,94.0,85.5,55.0
2008-07-07,93.0,77.8,55.0
2008-07-08,94.0,75.9,53.0
2008-07-09,93.0,78.8,61.0
2008-07-10,93.0,74.8,51.0
2008-07-11,94.0,80.3,58.0
2008-07-12,96.0,68.9,46.0
2008-07-13,84.0,65.5,52.0
2008-07-14,94.0,84.8,71.0
2008-07-15,100.0,76.3,41.0
2008-07-16,93.0,66.0,40.0
2008-07-17,93.0,60.6,31.0
2008-07-18,94.0,73.6,40.0
2008-07-19,96.0,83.4,52.0
2008-07-20,93.0,72.8,42.0
2008-07-21,87.0,63.6,38.0
2008-07-22,85.0,68.9,40.0
2008-07-23,90.0,78.8,55.0
2008-07-24,94.0,69.1,35.0
2008-07-25,90.0,67.3,40.0
2008-07-26,90.0,69.6,49.0
2008-07-27,94.0,76.5,57.0
2008-07-28,91.0,65.8,36.0
2008-07-29,85.0,65.2,52.0
2008-07-30,87.0,74.4,58.0
2008-07-31,94.0,80.7,44.0
2008-08-01,93.0,65.4,35.0
2008-08-02,85.0,65.7,42.0
2008-08-03,81.0,58.0,34.0
2008-08-04,87.0,61.8,35.0
2008-08-05,91.0,61.1,33.0
2008-08-06,87.0,60.0,36.0
2008-08-07,76.0,62.3,42.0
2008-08-08,94.0,56.5,30.0
2008-08-09,68.0,49.7,32.0
2008-08-10,87.0,71.9,46.0
2008-08-11,94.0,60.3,29.0
2008-08-12,84.0,52.5,31.0
2008-08-13,93.0,81.2,68.0
2008-08-14,100.0,79.2,47.0
2008-08-15,96.0,75.2,43.0
2008-08-16,94.0,75.3,44.0
2008-08-17,97.0,78.9,54.0
2008-08-18,93.0,67.1,39.0
2008-08-19,93.0,64.8,30.0
2008-08-20,93.0,72.5,41.0
2008-08-21,88.0,69.3,43.0
2008-08-22,90.0,62.8,38.0
2008-08-23,93.0,65.0,42.0
2008-08-24,90.0,64.3,39.0
2008-08-25,94.0,74.4,49.0
2008-08-26,94.0,84.6,69.0
2008-08-27,94.0,88.4,70.0
2008-08-28,94.0,81.5,53.0
2008-08-29,100.0,80.6,53.0
2008-08-30,94.0,79.9,55.0
2008-08-31,94.0,79.0,52.0
2008-09-01,84.0,61.2,38.0
2008-09-02,93.0,66.1,37.0
2008-09-03,90.0,65.5,38.0
2008-09-04,90.0,64.1,39.0
2008-09-05,94.0,83.1,61.0
2008-09-06,94.0,83.5,51.0
2008-09-07,93.0,72.5,46.0
2008-09-08,93.0,69.6,45.0
2008-09-09,94.0,78.9,63.0
2008-09-10,94.0,90.7,83.0
2008-09-11,100.0,87.7,74.0
2008-09-12,96.0,85.2,61.0
2008-09-13,97.0,80.8,57.0
2008-09-14,91.0,73.8,52.0
2008-09-15,87.0,71.5,49.0
2008-09-16,94.0,86.8,73.0
2008-09-17,93.0,80.3,59.0
2008-09-18,97.0,70.3,38.0
2008-09-19,90.0,71.7,48.0
2008-09-20,89.0,76.3,59.0
2008-09-21,93.0,74.6,53.0
2008-09-22,93.0,71.8,42.0
2008-09-23,94.0,72.3,48.0
2008-09-24,86.0,66.4,49.0
2008-09-25,93.0,79.8,62.0
2008-09-26,94.0,82.2,60.0
2008-09-27,100.0,84.7,60.0
2008-09-28,100.0,85.5,56.0
2008-09-29,93.0,76.5,50.0
2008-09-30,97.0,82.3,52.0
2008-10-01,100.0,80.9,55.0
2008-10-02,89.0,69.6,42.0
2008-10-03,93.0,71.8,40.0
2008-10-04,93.0,72.3,40.0
2008-10-05,97.0,73.8,42.0
2008-10-06,97.0,70.4,42.0
2008-10-07,88.0,70.3,47.0
2008-10-08,81.0,68.3,46.0
2008-10-09,94.0,83.2,69.0
2008-10-10,93.0,80.0,0.0
2008-10-11,88.0,70.3,55.0
2008-10-12,87.0,70.8,50.0
2008-10-13,96.0,80.4,48.0
2008-10-14,97.0,72.6,28.0
2008-10-15,97.0,73.5,41.0
2008-10-16,93.0,72.1,42.0
2008-10-17,94.0,83.6,0.0
2008-10-18,92.0,71.1,49.0
2008-10-19,93.0,61.8,36.0
2008-10-20,96.0,67.2,34.0
2008-10-21,89.0,61.8,40.0
2008-10-22,89.0,59.5,36.0
2008-10-23,86.0,70.1,47.0
2008-10-24,93.0,77.6,67.0
2008-10-25,94.0,86.3,67.0
2008-10-26,93.0,66.6,36.0
2008-10-27,96.0,81.5,46.0
2008-10-28,86.0,56.5,27.0
2008-10-29,76.0,51.2,26.0
2008-10-30,89.0,63.3,26.0
2008-10-31,92.0,59.0,23.0
2008-11-01,83.0,60.8,26.0
2008-11-02,97.0,67.7,28.0
2008-11-03,94.0,89.5,84.0
2008-11-04,94.0,92.4,88.0
2008-11-05,94.0,80.3,55.0
2008-11-06,93.0,69.2,36.0
2008-11-07,97.0,68.9,35.0
2008-11-08,90.0,65.1,31.0
2008-11-09,93.0,67.3,35.0
2008-11-10,89.0,66.5,32.0
2008-11-11,86.0,59.8,37.0
2008-11-12,86.0,58.5,35.0
2008-11-13,96.0,88.1,69.0
2008-11-14,100.0,95.4,93.0
2008-11-15,94.0,75.0,45.0
2008-11-16,73.0,53.4,34.0
2008-11-17,82.0,55.6,35.0
2008-11-18,70.0,46.7,32.0
2008-11-19,56.0,43.7,29.0
2008-11-20,69.0,47.8,32.0
2008-11-21,93.0,56.1,23.0
2008-11-22,61.0,41.9,24.0
2008-11-23,78.0,48.2,21.0
2008-11-24,86.0,58.0,29.0
2008-11-25,93.0,58.9,32.0
2008-11-26,78.0,54.0,21.0
2008-11-27,89.0,59.1,31.0
2008-11-28,79.0,58.8,27.0
2008-11-29,93.0,63.9,38.0
2008-11-30,100.0,93.1,87.0
2008-12-01,93.0,71.4,50.0
2008-12-04,82.0,62.2,43.0
2008-12-05,89.0,60.1,43.0
2008-12-06,93.0,69.0,47.0
2008-12-07,93.0,57.0,26.0
2008-12-08,66.0,41.9,24.0
2008-12-09,82.0,66.2,51.0
2008-12-10,94.0,87.4,76.0
2008-12-11,97.0,90.7,83.0
2008-12-12,93.0,59.5,30.0
