time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,rain
2013-11-09,6.1,-1.0,15.0,0.0,0.0,,6.1,,1026.1,,0
2013-11-10,11.5,3.3,22.2,0.0,0.0,,8.6,,1021.2,,0
2013-11-11,9.7,0.0,15.0,0.0,0.0,,2.9,,1024.8,,0
2013-11-12,7.2,1.7,16.1,0.3,0.0,,11.2,,1021.9,,1
2013-11-13,2.2,-3.2,7.2,0.0,0.0,,5.0,,1032.2,,0
2013-11-14,2.8,-3.8,13.9,0.0,0.0,,8.6,,1030.0,,0
2013-11-15,7.3,-1.0,15.6,0.0,0.0,,2.5,,1026.0,,0
2013-11-16,13.0,10.0,20.6,0.0,0.0,,5.0,,1024.0,,0
2013-11-17,14.8,11.1,21.7,2.0,0.0,,8.6,,1019.1,,1
2013-11-18,19.9,12.2,23.9,1.5,0.0,,11.5,,1011.3,,1
2013-11-19,11.1,5.0,13.3,0.0,0.0,,10.4,,1020.4,,0
2013-11-20,6.6,2.8,11.1,0.0,0.0,45.0,13.7,,1029.4,,0
2013-11-21,8.7,5.0,16.7,0.0,0.0,,6.1,,1031.0,,0
2013-11-22,13.4,8.3,21.7,0.8,0.0,,8.6,,1024.4,,1
2013-11-23,15.2,6.1,16.1,0.3,0.0,,6.1,,1019.0,,1
2013-11-24,3.2,-4.9,6.1,0.0,0.0,,11.2,,1029.4,,0
2013-11-25,-1.6,-7.7,6.1,0.0,0.0,,3.2,,1033.4,,0
2013-11-26,4.6,2.8,18.9,21.1,0.0,,13.0,,1018.1,,1
2013-11-27,8.3,-1.0,10.0,18.0,0.0,329.0,10.1,,1006.4,,1
2013-11-28,0.6,-4.9,7.2,0.0,0.0,,2.9,,1028.6,,0
2013-11-29,1.6,-4.3,10.0,0.0,0.0,,6.5,,1034.6,,0
2013-11-30,2.2,-2.7,8.9,0.0,0.0,,5.8,,1034.7,,0
2013-12-01,4.0,-2.7,15.0,0.0,0.0,,1.1,,1023.0,,0
2013-12-02,7.8,2.2,15.6,0.0,0.0,,1.1,,1012.9,,0
2013-12-03,7.2,0.6,14.4,0.0,0.0,,4.7,,1014.0,,0
2013-12-04,13.5,11.7,17.8,0.0,0.0,,5.4,,1017.2,,0
2013-12-05,15.5,12.8,19.4,0.8,0.0,,10.8,,1018.8,,1
2013-12-06,20.8,18.3,26.1,0.0,0.0,211.0,22.3,,1016.6,,0
2013-12-07,12.9,5.6,20.6,2.8,0.0,36.0,17.3,,1024.8,,1
2013-12-08,3.2,0.6,5.6,1.3,0.0,42.0,13.0,,1029.7,,1
2013-12-09,2.8,1.1,7.8,4.3,0.0,,4.3,,,,1
2013-12-10,7.4,-2.1,8.9,11.9,0.0,,4.7,,1018.3,,1
2013-12-11,1.8,-4.3,9.4,0.0,0.0,,4.7,,1028.2,,0
2013-12-12,2.6,-3.8,6.7,0.0,0.0,,3.6,,1027.8,,0
2013-12-13,1.1,-4.9,11.1,0.0,0.0,,4.7,,1027.4,,0
2013-12-14,5.2,3.3,8.3,21.6,0.0,,7.9,,1018.9,,1
2013-12-15,6.4,1.1,12.2,0.8,0.0,,7.9,,1011.7,,1
2013-12-16,4.2,-2.1,12.2,0.0,0.0,,7.2,,1020.2,,0
2013-12-17,7.8,1.7,15.6,0.0,0.0,,10.4,,1017.1,,0
2013-12-18,6.8,-0.5,9.4,0.0,0.0,,5.4,,1022.8,,0
2013-12-19,5.6,-1.0,16.7,0.0,0.0,,12.2,,1025.4,,0
2013-12-20,11.8,6.1,19.4,0.0,0.0,221.0,13.3,,1022.6,,0
2013-12-21,15.2,10.0,23.3,0.0,0.0,203.0,14.8,,1019.4,,0
2013-12-22,21.8,17.8,25.6,7.1,0.0,203.0,22.7,,1017.7,,1
2013-12-23,17.9,8.3,20.0,49.5,0.0,233.0,13.0,,1018.0,,1
2013-12-24,7.1,-1.6,8.3,0.0,0.0,356.0,10.4,,1024.7,,0
2013-12-25,-0.4,-4.9,4.4,0.0,0.0,,4.3,,1032.2,,0
2013-12-26,1.6,-4.3,11.7,0.8,0.0,,1.8,,1027.1,,1
2013-12-27,3.2,-3.2,11.1,0.0,0.0,,1.8,,1029.9,,0
2013-12-28,3.3,-3.8,15.0,0.0,0.0,,1.8,,1027.4,,0
2013-12-29,9.7,6.1,17.2,49.3,0.0,236.0,11.5,,1011.9,,1
2013-12-30,7.2,1.7,11.7,0.0,0.0,,2.9,,1017.4,,0
2013-12-31,6.6,0.0,10.6,0.0,0.0,,6.1,,1023.9,,0
2014-01-01,3.6,-1.6,10.6,0.0,0.0,,4.0,,1026.8,,0
2014-01-02,5.6,2.8,9.4,8.4,0.0,,4.3,,1011.1,,1
2014-01-03,1.0,-5.5,6.1,0.0,0.0,,11.9,,1021.7,,0
2014-01-04,-2.6,-7.1,3.3,0.0,0.0,,3.6,,1031.1,,0
2014-01-05,6.7,2.8,16.7,0.0,0.0,,7.9,,1018.8,,0
2014-01-06,10.6,-8.8,16.1,3.3,0.0,268.0,22.0,,1009.4,,1
2014-01-07,-7.8,-12.7,-3.8,0.0,0.0,,12.2,,1029.6,,0
2014-01-08,-3.9,-9.3,6.1,0.0,0.0,,4.7,,1034.1,,0
2014-01-09,2.4,-3.8,12.2,0.0,0.0,,4.0,,1033.7,,0
2014-01-10,5.8,3.9,7.2,14.5,0.0,,5.8,,1026.3,,1
2014-01-11,12.4,7.2,20.6,7.1,0.0,,16.6,,1009.4,,1
2014-01-12,11.1,3.9,14.4,0.0,0.0,,9.4,,1015.4,,0
2014-01-13,7.7,0.6,16.7,0.0,0.0,,11.5,,1019.2,,0
2014-01-14,10.8,3.3,12.2,7.6,0.0,,4.7,,1011.5,,1
2014-01-15,6.9,0.6,15.0,0.0,0.0,,7.2,,1013.0,,0
2014-01-16,3.7,0.0,6.7,1.8,0.0,,6.1,,1015.0,,1
2014-01-17,4.0,-1.6,13.3,0.0,0.0,213.0,14.8,,1014.2,,0
2014-01-18,3.3,-2.7,8.3,0.0,0.0,,10.8,,1014.8,,0
2014-01-19,3.6,-1.0,12.2,0.0,0.0,236.0,13.7,,1014.3,,0
2014-01-20,6.2,-1.0,17.8,0.0,0.0,231.0,13.0,,1011.0,,0
2014-01-21,5.4,-3.2,10.6,2.5,0.0,,7.9,,1005.3,,1
2014-01-22,-3.1,-7.7,-1.0,0.0,0.0,,7.2,,1015.4,,0
2014-01-23,-3.8,-8.8,3.3,0.0,0.0,,7.6,,1024.3,,0
2014-01-24,-6.4,-11.6,-2.7,0.0,0.0,,10.1,,1032.3,,0
2014-01-25,-3.3,-7.7,4.4,0.0,0.0,227.0,24.5,,1012.4,,0
2014-01-26,2.9,-5.5,11.1,0.0,0.0,,13.7,,1012.2,,0
2014-01-27,10.4,0.6,18.3,0.0,0.0,232.0,15.5,,1011.2,,0
2014-01-28,-0.3,-7.7,0.6,4.6,0.0,24.0,13.3,,1023.9,,1
2014-01-29,-6.3,-9.9,-2.7,0.0,30.0,,6.5,,1025.7,,0
2014-01-30,-5.9,-13.8,3.3,0.0,30.0,,2.9,,1027.9,,0
2014-01-31,-1.5,-9.3,11.7,0.0,0.0,,3.2,,1022.6,,0
2014-02-01,3.8,-4.3,15.0,0.0,0.0,,4.7,,1022.3,,0
2014-02-02,9.5,5.0,17.8,0.0,0.0,224.0,13.0,,1018.1,,0
2014-02-03,12.1,4.4,17.8,4.6,0.0,232.0,15.5,,1016.9,,1
2014-02-04,4.1,3.3,4.4,12.2,0.0,61.0,12.2,,1025.7,,1
2014-02-05,5.1,3.3,11.7,1.5,0.0,,7.6,,1013.4,,1
2014-02-06,4.1,-0.5,5.6,0.0,0.0,,5.8,,1024.2,,0
2014-02-07,4.7,1.7,11.1,0.0,0.0,,4.7,,1025.9,,0
2014-02-08,4.7,1.1,10.0,0.0,0.0,,4.0,,1023.2,,0
2014-02-09,3.9,-1.6,12.8,0.0,0.0,,5.0,,1019.1,,0
2014-02-10,4.4,1.7,6.1,2.0,0.0,,4.7,,1020.9,,1
2014-02-11,0.3,-3.8,1.7,0.0,0.0,,11.5,,1026.9,,0
2014-02-12,-3.4,-4.9,-1.0,16.3,0.0,44.0,17.6,,1025.0,,1
2014-02-13,-0.8,-1.0,2.2,9.9,30.0,309.0,10.8,,1001.4,,1
2014-02-14,3.8,-2.7,13.3,0.0,30.0,225.0,14.4,,1007.4,,0
2014-02-15,5.6,0.0,7.2,6.9,0.0,,10.4,,1007.5,,1
2014-02-16,3.1,-1.6,11.7,0.0,0.0,,7.2,,1018.5,,0
2014-02-17,2.7,-2.1,7.2,0.0,0.0,,10.1,,1025.8,,0
2014-02-18,7.6,1.7,18.3,0.0,0.0,,6.5,,1021.5,,0
2014-02-19,13.6,9.4,22.2,12.7,0.0,,13.3,,1015.4,,1
2014-02-20,15.1,11.1,22.2,0.0,0.0,127.0,14.8,,1019.2,,0
2014-02-21,18.3,5.0,22.8,10.2,0.0,,18.4,,1012.7,,1
2014-02-22,9.1,2.2,17.8,0.0,0.0,,3.2,,1020.0,,0
2014-02-23,10.4,1.1,19.4,0.0,0.0,,10.4,,1016.3,,0
2014-02-24,11.3,3.3,15.6,0.0,0.0,,8.3,,1016.7,,0
2014-02-25,5.9,-1.6,11.7,0.0,0.0,,5.0,,1017.1,,0
2014-02-26,4.4,0.0,9.4,0.0,0.0,,5.8,,1012.2,,0
2014-02-27,3.1,-4.3,12.8,0.0,0.0,,9.4,,1010.6,,0
2014-02-28,2.3,-3.2,7.2,0.0,0.0,62.0,14.4,,1023.7,,0
2014-03-01,3.4,-2.1,12.8,0.0,0.0,,5.4,,1025.9,,0
2014-03-02,9.7,1.1,21.7,0.0,0.0,,13.3,,1019.1,,0
2014-03-03,8.8,-6.6,16.1,9.1,0.0,,17.6,,1016.1,,1
2014-03-04,-4.1,-8.8,3.3,0.0,0.0,26.0,11.9,,1025.7,,0
2014-03-05,1.8,-1.0,6.7,0.0,0.0,,6.5,,1022.8,,0
2014-03-06,1.7,-1.0,5.6,14.0,0.0,44.0,21.6,,1025.7,,1
2014-03-07,1.1,0.6,2.2,43.7,0.0,,16.6,,1014.7,,1
2014-03-08,6.5,-2.7,20.0,0.0,0.0,,6.8,,1016.2,,0
2014-03-09,12.2,3.9,18.9,0.0,0.0,,5.4,,1016.6,,0
2014-03-10,10.9,1.1,23.3,0.0,0.0,,8.6,,1012.9,,0
2014-03-11,16.3,6.7,26.1,0.0,0.0,,8.3,,1007.1,,0
2014-03-12,17.0,5.6,21.1,8.9,0.0,236.0,20.9,,998.8,,1
2014-03-13,5.2,-1.6,7.2,0.0,0.0,,12.2,,1014.1,,0
2014-03-14,4.4,-4.3,15.6,0.0,0.0,,14.8,,1023.6,,0
2014-03-15,14.2,7.8,22.2,0.0,0.0,241.0,13.7,,1016.3,,0
2014-03-16,10.6,2.2,13.3,7.4,0.0,,14.4,,1015.2,,1
2014-03-17,1.4,-0.5,2.2,11.7,0.0,42.0,16.6,,1012.6,,1
2014-03-18,0.3,-1.0,2.8,2.3,0.0,24.0,13.0,,1017.7,,1
2014-03-19,3.9,1.7,8.3,1.0,0.0,,8.6,,1019.5,,1
2014-03-20,10.4,3.9,18.9,0.0,0.0,,8.6,,1015.0,,0
2014-03-21,10.5,0.0,20.6,0.0,0.0,,8.6,,1019.0,,0
2014-03-22,15.7,7.8,24.4,0.0,0.0,,13.0,,1015.8,,0
2014-03-23,10.4,2.2,13.9,3.6,0.0,,7.9,,1016.1,,1
2014-03-24,4.1,-1.0,10.0,0.0,0.0,,7.6,,1022.4,,0
2014-03-25,4.7,0.6,7.2,0.8,0.0,,9.4,,1013.2,,1
2014-03-26,2.8,-1.6,8.3,0.0,0.0,,11.2,,1021.3,,0
2014-03-27,4.4,-4.3,15.0,0.0,0.0,,11.2,,1028.8,,0
2014-03-28,13.0,6.7,20.6,7.9,0.0,193.0,10.8,,1022.2,,1
2014-03-29,15.9,13.3,18.9,12.4,0.0,,9.0,,1011.1,,1
2014-03-30,10.8,5.6,16.7,5.8,0.0,295.0,16.9,,1007.1,,1
2014-03-31,11.7,2.2,22.2,0.0,0.0,,6.5,,1017.2,,0
2014-04-01,14.8,3.9,26.7,0.0,0.0,,4.3,,1018.4,,0
2014-04-02,20.3,11.1,30.0,0.0,0.0,,10.1,,1016.8,,0
2014-04-03,18.2,10.0,25.6,0.0,0.0,,7.9,,1015.5,,0
2014-04-04,20.5,13.9,27.8,0.0,0.0,225.0,18.7,,1010.0,,0
2014-04-05,19.2,11.7,21.7,0.0,0.0,,9.7,,1013.3,,0
2014-04-06,12.2,6.7,15.6,0.0,0.0,72.0,15.5,,1020.8,,0
2014-04-07,9.9,6.1,17.8,36.1,0.0,,11.2,,1012.7,,1
2014-04-08,17.1,12.8,19.4,0.3,0.0,,10.8,,1003.2,,1
2014-04-09,14.3,7.2,20.0,1.8,0.0,,5.4,,1010.9,,1
2014-04-10,13.2,4.4,23.3,0.0,0.0,,10.4,,1022.1,,0
2014-04-11,18.4,11.1,25.6,0.0,0.0,222.0,21.6,,1020.7,,0
2014-04-12,19.8,12.2,27.2,0.0,0.0,,11.5,,1021.0,,0
2014-04-13,21.1,15.0,27.2,0.0,0.0,203.0,18.0,,1020.8,,0
2014-04-14,20.5,17.2,24.4,0.8,0.0,201.0,17.3,,1016.1,,1
2014-04-15,18.8,3.9,21.7,33.5,0.0,205.0,16.9,,1007.3,,1
2014-04-16,6.0,0.6,12.2,0.0,0.0,,12.2,,1026.1,,0
2014-04-17,8.2,-0.5,17.8,0.0,0.0,62.0,12.6,,1032.5,,0
2014-04-18,9.9,3.3,17.2,4.6,0.0,30.0,10.1,,1028.5,,1
2014-04-19,9.8,7.8,11.7,14.2,0.0,42.0,14.4,,1022.2,,1
2014-04-20,13.7,9.4,20.0,0.0,0.0,40.0,19.8,,1023.1,,0
2014-04-21,13.7,5.6,23.3,0.0,0.0,,5.8,,1018.8,,0
2014-04-22,17.2,8.3,28.3,0.0,0.0,,9.4,,1008.0,,0
2014-04-23,17.9,10.0,21.7,0.0,0.0,,9.7,,1009.4,,0
2014-04-24,14.3,4.4,21.7,0.0,0.0,,6.1,,1017.7,,0
2014-04-25,17.1,9.4,26.7,11.9,0.0,,10.8,,1011.1,,1
2014-04-26,18.1,9.4,26.1,0.0,0.0,,10.8,,1013.1,,0
2014-04-27,19.7,10.6,28.9,0.0,0.0,,8.3,,1014.3,,0
2014-04-28,16.9,12.2,19.4,0.0,0.0,64.0,11.2,,1015.0,,0
2014-04-29,13.5,11.1,18.3,1.3,0.0,51.0,11.2,,1015.1,,1
2014-04-30,20.8,18.3,25.0,28.4,0.0,182.0,17.6,,1014.5,,1
2014-05-01,22.0,16.7,26.1,0.0,0.0,222.0,22.0,,1010.8,,0
2014-05-02,16.9,10.6,20.6,0.0,0.0,,7.6,,1012.4,,0
2014-05-03,17.2,11.7,24.4,0.0,0.0,,9.4,,1011.7,,0
2014-05-04,19.0,9.4,28.3,0.0,0.0,,9.0,,1012.8,,0
2014-05-05,18.5,12.8,22.8,0.0,0.0,,9.4,,1013.9,,0
2014-05-06,19.1,13.3,28.9,0.0,0.0,,6.1,,1012.8,,0
2014-05-07,20.0,15.0,25.6,0.0,0.0,,5.8,,1018.9,,0
2014-05-08,22.4,12.8,31.7,0.0,0.0,,10.1,,1019.8,,0
2014-05-09,24.1,17.2,31.7,1.8,0.0,239.0,14.0,,1019.1,,1
2014-05-10,23.4,17.8,30.0,0.0,0.0,226.0,14.4,,1018.1,,0
2014-05-11,22.3,15.6,30.0,0.0,0.0,,3.6,,1019.2,,0
2014-05-12,23.2,14.4,32.2,0.0,0.0,,4.3,,1020.5,,0
2014-05-13,26.1,19.4,33.3,0.0,0.0,,9.4,,1019.6,,0
2014-05-14,26.1,20.0,31.7,0.0,0.0,207.0,13.0,,1019.8,,0
2014-05-15,22.3,19.4,26.1,85.9,0.0,156.0,14.4,,1015.8,,1
2014-05-16,19.3,12.8,22.8,4.6,0.0,,11.5,,1012.4,,1
2014-05-17,15.7,8.3,21.7,0.0,0.0,,8.6,,1019.9,,0
2014-05-18,16.1,7.8,20.0,0.0,0.0,,6.1,,1022.7,,0
2014-05-19,14.9,7.2,22.8,0.0,0.0,,3.2,,1024.6,,0
2014-05-20,17.8,10.0,26.1,0.0,0.0,,13.0,,1022.4,,0
2014-05-21,22.1,15.6,30.6,0.0,0.0,240.0,12.6,,1016.5,,0
2014-05-22,24.7,17.8,31.1,0.0,0.0,,7.6,,1012.5,,0
2014-05-23,23.6,17.2,27.8,0.0,0.0,,5.8,,1014.2,,0
2014-05-24,20.4,11.7,26.1,0.0,0.0,,5.4,,1018.4,,0
2014-05-25,20.3,12.2,27.8,0.0,0.0,,4.0,,1021.0,,0
2014-05-26,22.8,16.1,30.6,2.3,0.0,227.0,14.0,,1020.7,,1
2014-05-27,24.2,18.9,32.2,5.6,0.0,,9.4,,1017.1,,1
2014-05-28,24.1,17.8,32.2,0.0,0.0,,6.1,,1014.8,,0
2014-05-29,21.9,18.3,24.4,2.0,0.0,,9.4,,1017.8,,1
2014-05-30,20.7,17.2,23.3,0.0,0.0,,7.6,,1018.7,,0
2014-05-31,21.7,17.2,27.8,0.0,0.0,,8.3,,1020.9,,0
2014-06-01,19.9,11.7,25.6,0.0,0.0,,9.0,,1025.5,,0
2014-06-02,19.9,11.1,28.3,0.0,0.0,,3.6,,1023.7,,0
2014-06-03,21.8,13.9,31.7,1.3,0.0,,6.5,,1017.1,,1
2014-06-04,24.1,18.3,33.3,0.5,0.0,,7.6,,1011.3,,1
2014-06-05,27.6,22.2,32.8,0.0,0.0,,12.2,,1007.1,,0
2014-06-06,24.7,20.0,28.3,0.0,0.0,,9.4,,1012.4,,0
2014-06-07,23.2,16.7,29.4,0.0,0.0,,4.7,,1015.2,,0
2014-06-08,24.2,18.3,30.6,0.0,0.0,,13.7,,1013.9,,0
2014-06-09,25.3,20.6,32.2,7.4,0.0,,6.1,,1012.1,,1
2014-06-10,26.3,20.0,34.4,0.0,0.0,,5.4,,1012.8,,0
2014-06-11,27.1,20.0,34.4,14.7,0.0,,7.6,,1013.3,,1
2014-06-12,23.4,20.6,29.4,2.0,0.0,,5.8,,1011.8,,1
2014-06-13,24.3,19.4,31.1,10.7,0.0,,6.8,,1010.1,,1
2014-06-14,23.8,15.6,30.0,0.0,0.0,,4.7,,1014.8,,0
2014-06-15,22.2,14.4,30.6,0.0,0.0,,4.7,,1019.9,,0
2014-06-16,26.7,20.6,35.0,2.0,0.0,,6.8,,1020.4,,1
2014-06-17,27.4,21.1,35.6,0.0,0.0,,11.5,,1019.6,,0
2014-06-18,27.8,21.1,36.1,0.0,0.0,241.0,11.9,,1018.3,,0
2014-06-19,27.8,21.1,36.1,6.9,0.0,,9.7,,1017.2,,1
2014-06-20,25.5,20.0,32.8,16.3,0.0,,4.3,,1015.4,,1
2014-06-21,25.0,20.0,32.8,0.0,0.0,,5.8,,1011.5,,0
2014-06-22,24.2,20.0,28.9,0.0,0.0,,9.4,,1012.0,,0
2014-06-23,23.7,18.3,29.4,0.0,0.0,,8.3,,1017.8,,0
2014-06-24,24.6,18.3,30.0,0.0,0.0,,9.4,,1019.0,,0
2014-06-25,26.8,22.8,33.9,0.0,0.0,,10.8,,1014.3,,0
2014-06-26,27.1,20.6,33.9,0.0,0.0,,6.5,,1013.9,,0
2014-06-27,25.2,21.1,29.4,22.4,0.0,,7.9,,1016.9,,1
2014-06-28,24.4,20.6,29.4,0.0,0.0,67.0,13.7,,1021.7,,0
2014-06-29,23.2,15.6,29.4,0.0,0.0,,6.1,,1022.5,,0
2014-06-30,25.1,18.9,32.2,0.0,0.0,,9.4,,1017.7,,0
2014-07-01,27.4,23.3,33.9,0.0,0.0,192.0,12.6,,1013.9,,0
2014-07-02,29.3,24.4,36.1,0.0,0.0,207.0,15.8,,1013.6,,0
2014-07-03,27.7,23.3,32.2,0.0,0.0,174.0,11.2,,1013.9,,0
2014-07-04,25.7,21.7,31.1,0.0,0.0,,9.7,,1016.3,,0
2014-07-05,22.9,16.1,28.3,0.0,0.0,,7.9,,1023.6,,0
2014-07-06,23.8,16.1,32.2,0.0,0.0,,9.4,,1020.3,,0
2014-07-07,26.7,19.4,35.6,0.0,0.0,229.0,16.9,,1015.9,,0
2014-07-08,29.4,23.3,36.7,0.0,0.0,232.0,19.1,,1013.9,,0
2014-07-09,28.8,23.3,35.6,0.5,0.0,,11.2,,1014.4,,1
2014-07-10,25.4,21.7,31.1,16.8,0.0,,8.3,,1017.4,,1
2014-07-11,23.9,20.6,30.0,0.0,0.0,,4.0,,1021.0,,0
2014-07-12,25.3,18.9,32.2,0.0,0.0,,5.4,,1022.2,,0
2014-07-13,27.9,21.7,34.4,0.0,0.0,204.0,11.5,,1018.7,,0
2014-07-14,29.2,23.9,36.7,0.0,0.0,210.0,15.5,,1014.1,,0
2014-07-15,27.7,21.1,34.4,106.9,0.0,197.0,12.2,,1010.1,,1
2014-07-16,23.0,17.8,26.7,0.0,0.0,,5.0,,1011.1,,0
2014-07-17,22.4,15.6,28.9,0.0,0.0,,3.6,,1016.4,,0
2014-07-18,23.7,17.8,30.0,0.0,0.0,,9.4,,1021.1,,0
2014-07-19,23.6,18.9,27.8,0.0,0.0,,6.8,,1020.3,,0
2014-07-20,22.8,20.0,27.2,23.6,0.0,,6.5,,1019.0,,1
2014-07-21,24.1,22.8,26.1,29.5,0.0,,4.3,,1019.7,,1
2014-07-22,24.6,22.2,29.4,0.0,0.0,,6.1,,1020.1,,0
2014-07-23,26.7,21.7,33.3,0.0,0.0,,9.0,,1016.1,,0
2014-07-24,26.1,20.0,31.1,36.8,0.0,,8.6,,1012.1,,1
2014-07-25,22.9,18.9,28.3,0.0,0.0,,5.4,,,,0
2014-07-26,25.2,20.6,32.2,0.0,0.0,,5.0,,1015.7,,0
2014-07-27,25.4,22.2,30.6,11.4,0.0,228.0,12.2,,1011.8,,1
2014-07-28,27.3,21.1,31.1,0.0,0.0,,10.4,,1008.4,,0
2014-07-29,23.2,17.2,27.8,0.0,0.0,,3.2,,1013.4,,0
2014-07-30,21.6,17.2,27.2,0.0,0.0,,6.8,,1017.4,,0
2014-07-31,23.1,18.9,27.8,2.0,0.0,,4.3,,1019.6,,1
2014-08-01,21.5,18.3,24.4,18.0,0.0,,11.9,,1019.5,,1
2014-08-02,19.1,17.8,21.1,2.0,0.0,,5.4,,1019.3,,1
2014-08-03,21.6,19.4,26.7,0.0,0.0,,2.2,,1018.8,,0
2014-08-04,23.2,20.0,29.4,0.0,0.0,,3.6,,1018.4,,0
2014-08-05,24.7,20.0,31.1,0.0,0.0,,4.0,,1016.4,,0
2014-08-06,26.2,21.1,32.2,0.0,0.0,,5.4,,1014.2,,0
2014-08-07,25.3,20.6,30.0,0.0,0.0,,7.2,,1014.6,,0
2014-08-08,23.7,20.6,27.2,0.0,0.0,,5.8,,1018.4,,0
2014-08-09,20.7,17.8,23.3,25.7,0.0,,9.0,,1019.2,,1
2014-08-10,21.4,18.9,27.2,14.2,0.0,82.0,10.8,,1018.7,,1
2014-08-11,24.1,21.1,28.9,7.9,0.0,,10.8,,1016.9,,1
2014-08-12,24.2,21.1,30.6,62.2,0.0,,7.9,,1011.4,,1
2014-08-13,24.0,19.4,27.8,0.0,0.0,,6.1,,1011.9,,0
2014-08-14,21.8,14.4,28.3,0.0,0.0,,4.7,,1015.6,,0
2014-08-15,23.0,16.1,30.0,0.0,0.0,,4.3,,1015.4,,0
2014-08-16,25.3,20.0,31.7,0.0,0.0,,5.4,,1015.7,,0
2014-08-17,25.7,21.1,31.7,0.0,0.0,,3.6,,1015.0,,0
2014-08-18,25.4,21.1,31.1,15.5,0.0,,5.4,,1011.3,,1
2014-08-19,24.3,20.6,30.0,0.0,0.0,,4.0,,1010.0,,0
2014-08-20,25.3,21.1,32.2,26.9,0.0,,3.6,,1014.1,,1
2014-08-21,26.3,21.7,32.8,0.0,0.0,,3.6,,1016.9,,0
2014-08-22,26.8,21.7,33.3,0.0,0.0,,3.6,,1015.5,,0
2014-08-23,26.0,22.2,28.9,0.3,0.0,,9.0,,1013.8,,1
2014-08-24,23.7,17.2,27.2,0.0,0.0,58.0,14.0,,1017.2,,0
2014-08-25,20.6,15.6,26.1,0.0,0.0,45.0,10.4,,1019.5,,0
2014-08-26,21.5,15.6,27.8,0.0,0.0,,7.2,,1019.9,,0
2014-08-27,22.3,14.4,30.0,0.0,0.0,,5.4,,1017.0,,0
2014-08-28,24.2,18.3,33.3,0.0,0.0,,2.2,,1014.9,,0
2014-08-29,25.2,22.2,27.8,1.8,0.0,,10.1,,1019.0,,1
2014-08-30,25.8,22.2,31.7,0.0,0.0,,7.9,,1021.7,,0
2014-08-31,27.1,22.8,32.8,0.0,0.0,202.0,10.4,,1020.0,,0
2014-09-01,27.8,22.8,33.9,0.0,0.0,,7.6,,1017.9,,0
2014-09-02,28.1,21.7,35.6,0.0,0.0,225.0,11.9,,1016.4,,0
2014-09-03,27.1,21.7,33.9,0.0,0.0,,7.9,,1016.8,,0
2014-09-04,25.8,21.7,32.2,30.0,0.0,,6.1,,1020.5,,1
2014-09-05,25.9,21.7,32.8,0.0,0.0,,6.1,,1020.5,,0
2014-09-06,26.6,21.7,32.8,0.0,0.0,,9.0,,1016.7,,0
2014-09-07,24.8,21.1,25.6,0.0,0.0,,11.5,,1016.9,,0
2014-09-08,21.2,20.0,22.8,26.4,0.0,41.0,13.3,,1018.4,,1
2014-09-09,20.9,18.9,24.4,0.8,0.0,,8.3,,1018.5,,1
2014-09-10,22.8,20.0,27.2,0.0,0.0,,3.2,,,,0
2014-09-11,24.3,19.4,31.1,2.3,0.0,,9.0,,1015.8,,1
2014-09-12,24.1,21.1,26.7,0.3,0.0,,9.0,,1017.0,,1
2014-09-13,22.7,20.6,26.7,0.5,0.0,,8.6,,1018.9,,1
2014-09-14,19.4,16.7,21.7,0.8,0.0,47.0,10.1,,1023.6,,1
2014-09-15,19.3,17.2,23.9,0.0,0.0,,4.3,,1022.3,,0
2014-09-16,23.0,19.4,28.3,0.3,0.0,,5.0,,1016.4,,1
2014-09-17,22.1,18.9,26.1,0.0,0.0,,9.7,,1014.3,,0
2014-09-18,20.9,15.0,27.2,0.3,0.0,,5.4,,1015.4,,1
2014-09-19,21.7,17.2,26.7,0.0,0.0,95.0,11.2,,1021.0,,0
2014-09-20,20.4,14.4,27.2,0.0,0.0,,9.4,,1020.6,,0
2014-09-21,22.3,17.2,30.6,3.0,0.0,,10.1,,1011.4,,1
2014-09-22,21.6,16.1,24.4,0.0,0.0,,4.3,,1016.1,,0
2014-09-23,16.3,12.8,17.8,3.8,0.0,33.0,12.6,,1024.9,,1
2014-09-24,14.3,12.8,17.8,80.8,0.0,29.0,15.5,,1025.0,,1
2014-09-25,18.1,17.2,20.0,0.8,0.0,29.0,11.9,,1023.1,,1
2014-09-26,19.3,15.0,24.4,0.0,0.0,,8.6,,1022.4,,0
2014-09-27,18.4,12.8,24.4,0.0,0.0,,6.1,,1022.5,,0
2014-09-28,18.2,12.2,26.1,0.0,0.0,,2.2,,1021.0,,0
2014-09-29,19.1,17.8,22.8,0.3,0.0,,1.8,,1016.4,,1
2014-09-30,18.8,15.0,23.9,0.0,0.0,,2.2,,1013.0,,0
2014-10-01,18.7,13.3,26.1,0.0,0.0,,1.4,,1015.4,,0
2014-10-02,20.8,15.0,28.9,0.0,0.0,,4.7,,1018.2,,0
2014-10-03,22.7,18.3,29.4,2.3,0.0,186.0,12.6,,1014.0,,1
2014-10-04,21.1,8.3,22.8,0.0,0.0,,11.9,,1007.0,,0
2014-10-05,11.8,5.0,18.9,0.0,0.0,,5.0,,1014.8,,0
2014-10-06,14.8,7.2,24.4,0.0,0.0,,13.0,,1017.5,,0
